time,x,y,yaw,v_actual,v_cmd,e_y,e_psi,control_e_y,control_e_psi,filtered_e_y,filtered_e_psi,curvature_ref,curvature_preview,delta_raw,delta_rate_limited,delta_feedback,delta_feedforward,delta_cmd,lqr_k_y,lqr_k_psi,closest_idx,segment_idx,segment_t,compute_time_ms
1779541152.817998,0.092886,0.233265,0.028795,0.000000,0.040072,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.036273,0.036273,-0.011977,0,-0.000000,-0.011977,-0.011977,1.462381,1.580830,0,1380,1.000000,3.096134
1779541152.824270,0.092886,0.233265,0.028795,0.000000,0.046344,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.036273,0.036273,-0.011977,0,-0.000000,-0.011977,-0.011977,1.460494,1.579578,0,1380,1.000000,4.379518
1779541152.830883,0.092886,0.233265,0.028795,0.000000,0.052956,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.036273,0.036273,-0.011977,0,-0.000000,-0.011977,-0.011977,1.460196,1.579380,0,1380,1.000000,2.691829
1779541152.834344,0.092886,0.233265,0.028795,0.000000,0.056417,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.036273,0.036273,-0.011977,0,-0.000000,-0.011977,-0.011977,1.462957,1.581212,0,1380,1.000000,2.700446
1779541152.839021,0.092887,0.233265,0.028795,0.000152,0.061095,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.036273,0.036273,-0.011977,0,-0.000000,-0.011977,-0.011977,1.461891,1.580504,0,0,0.000009,5.700650
1779541152.847024,0.092887,0.233265,0.028795,0.000152,0.069098,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.036273,0.036273,-0.011977,0,-0.000000,-0.011977,-0.011977,1.458980,1.578573,0,0,0.000009,6.569504
1779541152.851789,0.092894,0.233265,0.028795,0.001283,0.073863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.036273,0.036273,-0.011976,0,0.000000,-0.011977,-0.011976,1.461814,1.580454,0,0,0.000098,2.684165
1779541152.854432,0.092894,0.233265,0.028795,0.001283,0.076506,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.036273,0.036273,-0.011976,0,0.000000,-0.011977,-0.011976,1.463674,1.581687,0,0,0.000098,4.528045
1779541152.860191,0.092915,0.233266,0.028794,0.002932,0.082265,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.036273,0.036273,-0.011976,0,0.000000,-0.011977,-0.011976,1.460943,1.579876,0,0,0.000358,3.819198
1779541152.861792,0.092915,0.233266,0.028794,0.002932,0.083866,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.036273,0.036273,-0.011976,0,0.000000,-0.011977,-0.011976,1.464589,1.582294,0,0,0.000358,2.871901
1779541152.865883,0.092915,0.233266,0.028794,0.002932,0.087957,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.036273,0.036273,-0.011976,0,0.000000,-0.011977,-0.011976,1.462404,1.580845,0,0,0.000358,2.722078
1779541152.869841,0.092957,0.233267,0.028792,0.005311,0.091914,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000001,-0.036272,0.036272,-0.011975,0,0.000001,-0.011977,-0.011975,1.462521,1.580923,0,0,0.000868,5.073522
1779541152.873903,0.092957,0.233267,0.028792,0.005311,0.095976,0.000000,-0.000001,0.000000,-0.000001,0.000000,-0.000001,-0.036272,0.036272,-0.011975,0,0.000001,-0.011977,-0.011975,1.462430,1.580862,0,0,0.000868,3.012754
1779541152.881591,0.093022,0.233269,0.028789,0.007741,0.103664,0.000000,-0.000002,0.000000,-0.000002,0.000000,-0.000002,-0.036272,0.036272,-0.011974,0,0.000002,-0.011976,-0.011974,1.459255,1.578755,0,0,0.001675,2.369622
1779541152.883283,0.093022,0.233269,0.028789,0.007741,0.105357,0.000000,-0.000002,0.000000,-0.000002,0.000000,-0.000002,-0.036272,0.036272,-0.011974,0,0.000002,-0.011976,-0.011974,1.464508,1.582241,0,0,0.001675,2.289870
1779541152.885856,0.093022,0.233269,0.028789,0.007741,0.107930,0.000000,-0.000002,0.000000,-0.000002,0.000000,-0.000002,-0.036272,0.036272,-0.011974,0,0.000002,-0.011976,-0.011974,1.463735,1.581728,0,0,0.001675,3.628418
1779541152.891716,0.093114,0.233272,0.028784,0.010658,0.113790,0.000000,-0.000003,0.000000,-0.000003,0.000000,-0.000003,-0.036271,0.036271,-0.011972,0,0.000004,-0.011976,-0.011972,1.460854,1.579817,0,0,0.002813,2.695031
1779541152.893829,0.093114,0.233272,0.028784,0.010658,0.115902,0.000000,-0.000003,0.000000,-0.000003,0.000000,-0.000003,-0.036271,0.036271,-0.011972,0,0.000004,-0.011976,-0.011972,1.464140,1.581996,0,0,0.002813,2.093339
1779541152.899020,0.093236,0.233275,0.028778,0.013789,0.121094,0.000000,-0.000004,0.000000,-0.000004,0.000000,-0.000004,-0.036270,0.036270,-0.011970,0,0.000006,-0.011976,-0.011970,1.461440,1.580206,0,0,0.004325,1.959863
1779541152.901789,0.093236,0.233275,0.028778,0.013789,0.123863,0.000000,-0.000004,0.000000,-0.000004,0.000000,-0.000004,-0.036270,0.036270,-0.011970,0,0.000006,-0.011976,-0.011970,1.463563,1.581614,0,0,0.004325,2.391748
1779541152.905870,0.093236,0.233275,0.028778,0.013789,0.127944,0.000000,-0.000004,0.000000,-0.000004,0.000000,-0.000004,-0.036270,0.036270,-0.011970,0,0.000006,-0.011976,-0.011970,1.462414,1.580851,0,0,0.004325,2.351068
1779541152.911629,0.093391,0.233280,0.028770,0.017316,0.133703,0.000001,-0.000006,0.000001,-0.000006,0.000001,-0.000006,-0.036269,0.036269,-0.011966,0,0.000009,-0.011975,-0.011966,1.460943,1.579876,0,0,0.006248,2.463084
1779541152.913884,0.093391,0.233280,0.028770,0.017316,0.135958,0.000001,-0.000006,0.000001,-0.000006,0.000001,-0.000006,-0.036269,0.036269,-0.011966,0,0.000009,-0.011975,-0.011966,1.464014,1.581913,0,0,0.006248,2.437504
1779541152.919014,0.093583,0.233285,0.028761,0.021056,0.141088,0.000001,-0.000009,0.000001,-0.000009,0.000001,-0.000009,-0.036267,0.036267,-0.011963,0,0.000012,-0.011975,-0.011963,1.461494,1.580241,0,0,0.008621,2.427617
1779541152.921894,0.093583,0.233285,0.028761,0.021056,0.143968,0.000001,-0.000009,0.000001,-0.000009,0.000001,-0.000009,-0.036267,0.036267,-0.011963,0,0.000012,-0.011975,-0.011963,1.463467,1.581550,0,0,0.008621,2.083646
1779541152.925988,0.093583,0.233285,0.028761,0.021056,0.148062,0.000001,-0.000009,0.000001,-0.000009,0.000001,-0.000009,-0.036267,0.036267,-0.011963,0,0.000012,-0.011975,-0.011963,1.462402,1.580844,0,0,0.008621,2.113121
1779541152.929912,0.093814,0.233292,0.028750,0.025187,0.151986,0.000001,-0.000012,0.000001,-0.000012,0.000001,-0.000012,-0.036266,0.036266,-0.011958,0,0.000017,-0.011974,-0.011958,1.462550,1.580942,0,0,0.011480,2.295332
1779541152.933927,0.093814,0.233292,0.028750,0.025187,0.156000,0.000001,-0.000012,0.000001,-0.000012,0.000001,-0.000012,-0.036266,0.036266,-0.011958,0,0.000017,-0.011974,-0.011958,1.462472,1.580890,0,0,0.011480,2.188491
1779541152.939440,0.094089,0.233300,0.028737,0.029748,0.161514,0.000002,-0.000015,0.000002,-0.000015,0.000002,-0.000015,-0.036263,0.036263,-0.011953,0,0.000021,-0.011974,-0.011953,1.461158,1.580019,0,0,0.014877,2.019689
1779541152.941940,0.094089,0.233300,0.028737,0.029748,0.164014,0.000002,-0.000015,0.000002,-0.000015,0.000002,-0.000015,-0.036263,0.036263,-0.011953,0,0.000021,-0.011974,-0.011953,1.463799,1.581770,0,0,0.014877,2.953490
1779541152.945936,0.094089,0.233300,0.028737,0.029748,0.168010,0.000002,-0.000015,0.000002,-0.000015,0.000002,-0.000015,-0.036263,0.036263,-0.011953,0,0.000021,-0.011974,-0.011953,1.462488,1.580901,0,0,0.014877,2.519488
1779541152.949882,0.094411,0.233309,0.028721,0.034691,0.171956,0.000002,-0.000019,0.000002,-0.000019,0.000002,-0.000019,-0.036261,0.036261,-0.011945,0,0.000027,-0.011973,-0.011945,1.462532,1.580930,0,0,0.018862,2.346902
1779541152.953836,0.094411,0.233309,0.028721,0.034691,0.175910,0.000002,-0.000019,0.000002,-0.000019,0.000002,-0.000019,-0.036261,0.036261,-0.011945,0,0.000027,-0.011973,-0.011945,1.462524,1.580925,0,0,0.018862,2.080714
1779541152.959345,0.094784,0.233320,0.028703,0.039887,0.181419,0.000003,-0.000024,0.000003,-0.000024,0.000003,-0.000024,-0.036258,0.036258,-0.011938,0,0.000033,-0.011972,-0.011938,1.461163,1.580021,0,0,0.023473,2.766558
1779541152.961948,0.094784,0.233320,0.028703,0.039887,0.184022,0.000003,-0.000024,0.000003,-0.000024,0.000003,-0.000024,-0.036258,0.036258,-0.011938,0,0.000033,-0.011972,-0.011938,1.463709,1.581711,0,0,0.023473,2.639540
1779541152.965843,0.094784,0.233320,0.028703,0.039887,0.187917,0.000003,-0.000024,0.000003,-0.000024,0.000003,-0.000024,-0.036258,0.036258,-0.011938,0,0.000033,-0.011972,-0.011938,1.462576,1.580959,0,0,0.023473,2.406673
1779541152.970178,0.095211,0.233332,0.028682,0.045670,0.192252,0.000003,-0.000029,0.000003,-0.000029,0.000003,-0.000029,-0.036255,0.036255,-0.011929,0,0.000042,-0.011971,-0.011929,1.462191,1.580704,0,0,0.028764,2.205711
1779541152.973898,0.095211,0.233332,0.028682,0.045670,0.195971,0.000003,-0.000029,0.000003,-0.000029,0.000003,-0.000029,-0.036255,0.036255,-0.011929,0,0.000042,-0.011971,-0.011929,1.462730,1.581061,0,0,0.028764,2.932692
1779541152.979434,0.095697,0.233346,0.028659,0.051487,0.201508,0.000004,-0.000035,0.000004,-0.000035,0.000004,-0.000035,-0.036251,0.036251,-0.011920,0,0.000050,-0.011969,-0.011920,1.461138,1.580005,0,0,0.034772,2.703829
1779541152.981896,0.095697,0.233346,0.028659,0.051487,0.203970,0.000004,-0.000035,0.000004,-0.000035,0.000004,-0.000035,-0.036251,0.036251,-0.011920,0,0.000050,-0.011969,-0.011920,1.463832,1.581792,0,0,0.034772,2.625665
1779541152.985842,0.095697,0.233346,0.028659,0.051487,0.207916,0.000004,-0.000035,0.000004,-0.000035,0.000004,-0.000035,-0.036251,0.036251,-0.011920,0,0.000050,-0.011969,-0.011920,1.462532,1.580930,0,0,0.034772,2.306948
1779541152.989847,0.096243,0.233361,0.028632,0.057789,0.211921,0.000005,-0.000042,0.000005,-0.000042,0.000005,-0.000042,-0.036246,0.036246,-0.011908,0,0.000060,-0.011968,-0.011908,1.462480,1.580895,0,0,0.041529,3.182124
1779541152.993827,0.096243,0.233361,0.028632,0.057789,0.215900,0.000005,-0.000042,0.000005,-0.000042,0.000005,-0.000042,-0.036246,0.036246,-0.011908,0,0.000060,-0.011968,-0.011908,1.462502,1.580910,0,0,0.041529,2.259018
1779541152.999313,0.096853,0.233379,0.028603,0.064360,0.221387,0.000005,-0.000049,0.000005,-0.000049,0.000005,-0.000049,-0.036242,0.036242,-0.011896,0,0.000070,-0.011966,-0.011896,1.461182,1.580034,0,0,0.049082,4.225676
1779541153.001860,0.096853,0.233379,0.028603,0.064360,0.223933,0.000005,-0.000049,0.000005,-0.000049,0.000005,-0.000049,-0.036242,0.036242,-0.011896,0,0.000070,-0.011966,-0.011896,1.463759,1.581744,0,0,0.049082,3.971462
1779541153.005914,0.096853,0.233379,0.028603,0.064360,0.227988,0.000005,-0.000049,0.000005,-0.000049,0.000005,-0.000049,-0.036242,0.036242,-0.011896,0,0.000070,-0.011966,-0.011896,1.462436,1.580866,0,0,0.049082,2.239127
1779541153.009840,0.097530,0.233398,0.028570,0.070998,0.231914,0.000006,-0.000058,0.000006,-0.000058,0.000006,-0.000058,-0.036236,0.036236,-0.011881,0,0.000083,-0.011965,-0.011881,1.462550,1.580942,0,0,0.057452,2.891103
1779541153.013903,0.097530,0.233398,0.028570,0.070998,0.235976,0.000006,-0.000058,0.000006,-0.000058,0.000006,-0.000058,-0.036236,0.036236,-0.011881,0,0.000083,-0.011965,-0.011881,1.462429,1.580862,0,0,0.057452,2.423068
1779541153.019211,0.098274,0.233419,0.028534,0.077889,0.241284,0.000007,-0.000067,0.000007,-0.000067,0.000007,-0.000067,-0.036230,0.036230,-0.011867,0,0.000096,-0.011963,-0.011867,1.461338,1.580138,0,0,0.066658,3.323653
1779541153.021881,0.098274,0.233419,0.028534,0.077889,0.243955,0.000007,-0.000067,0.000007,-0.000067,0.000007,-0.000067,-0.036230,0.036230,-0.011867,0,0.000096,-0.011963,-0.011867,1.463650,1.581671,0,0,0.066658,2.432211
1779541153.025851,0.098274,0.233419,0.028534,0.077889,0.247925,0.000007,-0.000067,0.000007,-0.000067,0.000007,-0.000067,-0.036230,0.036230,-0.011867,0,0.000096,-0.011963,-0.011867,1.462510,1.580916,0,0,0.066658,2.380789
1779541153.029807,0.099087,0.233443,0.028494,0.084833,0.251881,0.000008,-0.000078,0.000008,-0.000078,0.000008,-0.000078,-0.036224,0.036224,-0.011849,0,0.000111,-0.011961,-0.011849,1.462523,1.580924,0,0,0.076720,2.381209
1779541153.033900,0.099087,0.233443,0.028494,0.084833,0.255974,0.000008,-0.000078,0.000008,-0.000078,0.000008,-0.000078,-0.036224,0.036224,-0.011849,0,0.000111,-0.011961,-0.011849,1.462375,1.580826,0,0,0.076720,3.455793
1779541153.039275,0.099971,0.233468,0.028452,0.092020,0.261349,0.000009,-0.000088,0.000009,-0.000088,0.000009,-0.000088,-0.036217,0.036217,-0.011832,0,0.000126,-0.011958,-0.011832,1.461167,1.580024,0,0,0.087656,2.564477
1779541153.041857,0.099971,0.233468,0.028452,0.092020,0.263931,0.000009,-0.000088,0.000009,-0.000088,0.000009,-0.000088,-0.036217,0.036217,-0.011832,0,0.000126,-0.011958,-0.011832,1.463625,1.581655,0,0,0.087656,3.400292
1779541153.045843,0.099971,0.233468,0.028452,0.092020,0.267917,0.000009,-0.000088,0.000009,-0.000088,0.000009,-0.000088,-0.036217,0.036217,-0.011832,0,0.000126,-0.011958,-0.011832,1.462302,1.580777,0,0,0.087656,2.725056
1779541153.049805,0.100928,0.233495,0.028405,0.099433,0.271879,0.000010,-0.000101,0.000010,-0.000101,0.000010,-0.000101,-0.036210,0.036210,-0.011811,0,0.000145,-0.011956,-0.011811,1.462269,1.580756,0,0,0.099494,2.816966
1779541153.053890,0.100928,0.233495,0.028405,0.099433,0.275964,0.000010,-0.000101,0.000010,-0.000101,0.000010,-0.000101,-0.036210,0.036210,-0.011811,0,0.000145,-0.011956,-0.011811,1.462097,1.580641,0,0,0.099494,2.843089
1779541153.059488,0.101961,0.233524,0.028355,0.107132,0.281561,0.000011,-0.000113,0.000011,-0.000113,0.000011,-0.000113,-0.036201,0.036201,-0.011791,0,0.000162,-0.011953,-0.011791,1.460575,1.579632,0,0,0.112267,3.093825
1779541153.061879,0.101961,0.233524,0.028355,0.107132,0.283952,0.000011,-0.000113,0.000011,-0.000113,0.000011,-0.000113,-0.036201,0.036201,-0.011791,0,0.000163,-0.011953,-0.011791,1.463630,1.581658,0,0,0.112267,2.377259
1779541153.065940,0.101961,0.233524,0.028355,0.107132,0.288013,0.000011,-0.000113,0.000011,-0.000113,0.000011,-0.000113,-0.036201,0.036201,-0.011791,0,0.000163,-0.011953,-0.011791,1.461947,1.580542,0,0,0.112267,2.410707
1779541153.069889,0.103071,0.233556,0.028301,0.114966,0.291963,0.000012,-0.000128,0.000012,-0.000128,0.000012,-0.000128,-0.036193,0.036193,-0.011766,0,0.000184,-0.011950,-0.011766,1.462002,1.580578,0,0,0.126001,3.537795
1779541153.073951,0.103071,0.233556,0.028301,0.114966,0.296025,0.000012,-0.000128,0.000012,-0.000128,0.000012,-0.000128,-0.036193,0.036193,-0.011766,0,0.000184,-0.011950,-0.011766,1.461832,1.580466,0,0,0.126001,3.596649
1779541153.079171,0.104259,0.233589,0.028244,0.122888,0.301244,0.000014,-0.000142,0.000014,-0.000142,0.000014,-0.000142,-0.036183,0.036183,-0.011743,0,0.000205,-0.011947,-0.011743,1.460574,1.579631,0,0,0.140709,3.149113
1779541153.081834,0.104259,0.233589,0.028244,0.122888,0.303907,0.000014,-0.000142,0.000014,-0.000142,0.000014,-0.000142,-0.036183,0.036183,-0.011742,0,0.000205,-0.011947,-0.011742,1.463178,1.581358,0,0,0.140709,3.804851
1779541153.085925,0.104259,0.233589,0.028244,0.122888,0.307999,0.000014,-0.000142,0.000014,-0.000142,0.000014,-0.000142,-0.036183,0.036183,-0.011742,0,0.000205,-0.011947,-0.011742,1.461631,1.580332,0,0,0.140709,3.313720
1779541153.090229,0.105528,0.233625,0.028182,0.130927,0.312302,0.000015,-0.000159,0.000015,-0.000159,0.000015,-0.000159,-0.036173,0.036173,-0.011715,0,0.000229,-0.011944,-0.011715,1.461344,1.580142,0,0,0.156403,2.406134
1779541153.093896,0.105528,0.233625,0.028182,0.130927,0.315969,0.000015,-0.000159,0.000015,-0.000159,0.000015,-0.000159,-0.036173,0.036173,-0.011715,0,0.000229,-0.011944,-0.011715,1.461975,1.580560,0,0,0.156403,2.471230
1779541153.099607,0.106877,0.233663,0.028117,0.139026,0.321681,0.000016,-0.000175,0.000016,-0.000175,0.000016,-0.000175,-0.036163,0.036163,-0.011687,0,0.000253,-0.011940,-0.011687,1.459665,1.579028,0,0,0.173096,2.742941
1779541153.101845,0.106877,0.233663,0.028117,0.139026,0.323918,0.000016,-0.000175,0.000016,-0.000175,0.000016,-0.000175,-0.036163,0.036163,-0.011687,0,0.000253,-0.011940,-0.011687,1.463468,1.581550,0,0,0.173096,2.475792
1779541153.105890,0.106877,0.233663,0.028117,0.139026,0.327964,0.000016,-0.000175,0.000016,-0.000175,0.000016,-0.000175,-0.036163,0.036163,-0.011687,0,0.000253,-0.011940,-0.011687,1.461396,1.580176,0,0,0.173096,3.112325
1779541153.109873,0.108308,0.233703,0.028047,0.147265,0.331946,0.000017,-0.000193,0.000017,-0.000193,0.000017,-0.000193,-0.036152,0.036152,-0.011656,0,0.000281,-0.011937,-0.011656,1.461411,1.580186,0,0,0.190799,2.592888
1779541153.114334,0.108308,0.233703,0.028047,0.147265,0.336408,0.000017,-0.000193,0.000017,-0.000193,0.000017,-0.000193,-0.036152,0.036152,-0.011656,0,0.000281,-0.011937,-0.011656,1.460798,1.579780,0,0,0.190799,2.309411
1779541153.119454,0.109822,0.233746,0.027974,0.155665,0.341528,0.000018,-0.000212,0.000018,-0.000212,0.000018,-0.000212,-0.036140,0.036140,-0.011625,0,0.000308,-0.011933,-0.011625,1.459954,1.579219,0,0,0.209530,2.220564
1779541153.121815,0.109822,0.233746,0.027974,0.155665,0.343889,0.000018,-0.000212,0.000018,-0.000212,0.000018,-0.000212,-0.036140,0.036140,-0.011624,0,0.000309,-0.011933,-0.011624,1.463163,1.581348,0,0,0.209530,3.202128
1779541153.125827,0.109822,0.233746,0.027974,0.155665,0.347900,0.000018,-0.000212,0.000018,-0.000212,0.000018,-0.000212,-0.036140,0.036140,-0.011624,0,0.000308,-0.011933,-0.011624,1.461154,1.580016,0,0,0.209530,2.943789
1779541153.129841,0.111421,0.233791,0.027896,0.164259,0.351915,0.000019,-0.000232,0.000019,-0.000232,0.000019,-0.000232,-0.036127,0.036127,-0.011589,0,0.000340,-0.011929,-0.011589,1.461094,1.579976,0,0,0.229313,3.256608
1779541153.134008,0.111421,0.233791,0.027896,0.164259,0.356082,0.000019,-0.000232,0.000019,-0.000232,0.000019,-0.000232,-0.036127,0.036127,-0.011589,0,0.000340,-0.011929,-0.011589,1.460849,1.579813,0,0,0.229313,3.517916
1779541153.139296,0.113106,0.233837,0.027815,0.172801,0.361370,0.000020,-0.000253,0.000020,-0.000253,0.000020,-0.000253,-0.036114,0.036114,-0.011554,0,0.000370,-0.011924,-0.011554,1.459392,1.578846,0,0,0.250155,2.524387
1779541153.141843,0.113106,0.233837,0.027815,0.172801,0.363916,0.000020,-0.000253,0.000020,-0.000253,0.000020,-0.000253,-0.036114,0.036114,-0.011553,0,0.000371,-0.011924,-0.011553,1.462764,1.581084,0,0,0.250155,2.555423
1779541153.145932,0.113106,0.233837,0.027815,0.172801,0.368006,0.000020,-0.000253,0.000020,-0.000253,0.000020,-0.000253,-0.036114,0.036114,-0.011554,0,0.000370,-0.011924,-0.011554,1.460774,1.579763,0,0,0.250155,4.188498
1779541153.149833,0.114877,0.233887,0.027729,0.181516,0.371907,0.000021,-0.000276,0.000021,-0.000276,0.000021,-0.000276,-0.036100,0.036100,-0.011514,0,0.000405,-0.011920,-0.011514,1.460957,1.579885,0,0,0.272064,2.579343
1779541153.153883,0.114877,0.233887,0.027729,0.181516,0.375957,0.000021,-0.000276,0.000021,-0.000276,0.000021,-0.000276,-0.036100,0.036100,-0.011514,0,0.000405,-0.011920,-0.011514,1.460711,1.579722,0,0,0.272064,2.404863
1779541153.159354,0.116735,0.233938,0.027639,0.190189,0.381428,0.000021,-0.000298,0.000021,-0.000298,0.000021,-0.000298,-0.036085,0.036085,-0.011475,0,0.000440,-0.011915,-0.011475,1.458783,1.578442,0,0,0.295049,2.421487
1779541153.161915,0.116735,0.233938,0.027639,0.190189,0.383988,0.000021,-0.000298,0.000021,-0.000298,0.000021,-0.000298,-0.036085,0.036085,-0.011474,0,0.000440,-0.011915,-0.011474,1.462566,1.580952,0,0,0.295049,4.679495
1779541153.165808,0.116735,0.233938,0.027639,0.190189,0.387882,0.000021,-0.000298,0.000021,-0.000298,0.000021,-0.000298,-0.036085,0.036085,-0.011475,0,0.000440,-0.011915,-0.011475,1.460750,1.579747,0,0,0.295049,3.307075
1779541153.169801,0.118680,0.233992,0.027544,0.199022,0.391875,0.000022,-0.000323,0.000022,-0.000323,0.000022,-0.000323,-0.036070,0.036070,-0.011431,0,0.000479,-0.011910,-0.011431,1.460561,1.579622,0,0,0.319116,2.978137
1779541153.173895,0.118680,0.233992,0.027544,0.199022,0.395968,0.000022,-0.000323,0.000022,-0.000323,0.000022,-0.000323,-0.036070,0.036070,-0.011431,0,0.000479,-0.011910,-0.011431,1.460368,1.579494,0,0,0.319116,2.947217
1779541153.179426,0.120713,0.234048,0.027446,0.207817,0.401500,0.000022,-0.000348,0.000022,-0.000348,0.000022,-0.000348,-0.036054,0.036054,-0.011387,0,0.000517,-0.011904,-0.011387,1.458317,1.578133,0,0,0.344273,2.988999
1779541153.181887,0.120713,0.234048,0.027446,0.207817,0.403961,0.000022,-0.000348,0.000022,-0.000348,0.000022,-0.000348,-0.036054,0.036054,-0.011387,0,0.000518,-0.011904,-0.011387,1.462526,1.580926,0,0,0.344273,3.823998
1779541153.185880,0.120713,0.234048,0.027446,0.207817,0.407954,0.000022,-0.000348,0.000022,-0.000348,0.000022,-0.000348,-0.036054,0.036054,-0.011387,0,0.000517,-0.011904,-0.011387,1.460337,1.579474,0,0,0.344273,3.538295
1779541153.189930,0.122835,0.234106,0.027343,0.216764,0.412004,0.000022,-0.000375,0.000022,-0.000375,0.000022,-0.000375,-0.036037,0.036037,-0.011339,0,0.000560,-0.011899,-0.011339,1.460199,1.579382,0,0,0.370527,3.274395
1779541153.193974,0.122835,0.234106,0.027343,0.216764,0.416048,0.000022,-0.000375,0.000022,-0.000375,0.000022,-0.000375,-0.036037,0.036037,-0.011339,0,0.000560,-0.011899,-0.011339,1.460151,1.579350,0,0,0.370527,3.201857
1779541153.199491,0.125047,0.234166,0.027236,0.225665,0.421565,0.000022,-0.000402,0.000022,-0.000402,0.000022,-0.000402,-0.036020,0.036020,-0.011291,0,0.000602,-0.011893,-0.011291,1.457950,1.577889,0,0,0.397885,4.012224
1779541153.289870,0.148684,0.234797,0.026090,0.295026,0.511944,0.000006,-0.000699,0.000006,-0.000699,0.000006,-0.000699,-0.035834,0.035834,-0.010794,0,0.001037,-0.011832,-0.010794,1.338093,1.497242,1,0,0.690310,3.445758
1779541153.293895,0.148684,0.234797,0.026090,0.295026,0.515968,0.000006,-0.000699,0.000006,-0.000699,0.000006,-0.000699,-0.035834,0.035834,-0.010751,0,0.001024,-0.011775,-0.010751,1.358445,1.478875,1,0,0.690310,3.041295
1779541153.299179,0.151663,0.234874,0.025946,0.301043,0.521253,0.000002,-0.000735,0.000002,-0.000735,0.000002,-0.000735,-0.035810,0.035810,-0.010687,0,0.001062,-0.011749,-0.010687,1.327285,1.448462,1,0,0.727168,2.659982
1779541153.301932,0.151663,0.234874,0.025946,0.301043,0.524006,0.000002,-0.000735,0.000002,-0.000735,0.000002,-0.000735,-0.035810,0.035810,-0.010686,0,0.001038,-0.011724,-0.010686,1.295469,1.415203,1,0,0.727168,2.965514
