log_path,log_name,lookahead_distance_m,sample_count,duration_s,trim_start_s,trim_end_s,raw_sample_count,raw_duration_s,evaluation_scope,mean_abs_e_y_m,p95_abs_e_y_m,max_abs_e_y_m,mean_abs_e_y_cm,p95_abs_e_y_cm,max_abs_e_y_cm,pass_mean_target,pass_max_target,mean_abs_e_psi_deg,p95_abs_e_psi_deg,max_abs_e_psi_deg,pass_mean_heading_target,pass_max_heading_target,steering_rms_deg,steering_rate_rms_deg_s,steering_rate_p95_deg_s,steering_rate_max_deg_s,mean_abs_delta_cmd_deg,p95_abs_delta_cmd_deg,max_abs_delta_cmd_deg,delta_rate_limited_count,delta_rate_limited_ratio,steering_saturation_count,steering_saturation_ratio,mean_abs_speed_error_mps,p95_abs_speed_error_mps,max_abs_speed_error_mps,speed_rms_error_mps,yaw_rate_rms_deg_s,max_abs_yaw_rate_deg_s,mean_compute_time_ms,p95_compute_time_ms,max_compute_time_ms,mean_loop_period_ms,p95_loop_period_ms,max_loop_period_ms,lane_change_reference_offset_m,lane_change_actual_final_offset_m,lane_change_overshoot_m,lane_change_overshoot_pct,lane_change_settling_time_s
/sim_ws/src/f1tenth_gym_ros/code/outputs/robustness/race_style_wide_lqr_centerline_sweep_final/lqr_v3p0/logs/lqr_v3p0_tracking.csv,lqr_v3p0_tracking,,5766,130.49811911582947,0.0,0.0,5766,130.49811911582947,full_run,0.018854323794658342,0.06090675,0.375795,1.885432379465834,6.090675,37.579499999999996,True,False,2.678032825868572,8.717366641632058,49.67498247160627,True,False,6.38280795292033,52.39838012072635,114.591560351596,185.96460207192845,4.792178267395429,13.472386355257393,20.626480624709636,587,0.10180367672563302,70,0.012140131807145335,0.11295178477280611,0.26351124999999975,0.5409060000000001,0.14535451664219803,43.96756297463985,201.80678767549776,16.10023838466875,25.6437705,38.250799,22.636273914280913,32.053565979003906,255.91015815734863,,,,,
