time,ego_collision,done,x,y,theta,requested_speed,steering_angle
1779540575.210184,0,1,0.119701,0.230062,0.023213,0.500000,0.000180
1779540575.219997,0,1,0.124699,0.230178,0.023455,0.500000,0.000424
1779540575.230797,0,1,0.129698,0.230296,0.023697,0.500000,0.000581
1779540575.240039,0,1,0.134696,0.230415,0.023940,0.500000,0.000581
1779540575.250408,0,1,0.139695,0.230536,0.024182,0.500000,0.000843
1779540575.259945,0,1,0.144693,0.230657,0.024424,0.500000,0.000983
1779540575.270534,0,1,0.149692,0.230780,0.024667,0.500000,0.000983
1779540575.280383,0,1,0.154690,0.230904,0.024909,0.500000,-0.000228
1779540575.290353,0,1,0.159689,0.231029,0.025151,0.500000,-0.000862
1779540575.300261,0,1,0.164687,0.231154,0.024909,0.500000,-0.000862
1779540575.310505,0,1,0.169686,0.231278,0.024667,0.500000,-0.002128
1779540575.320397,0,1,0.174684,0.231401,0.024424,0.500000,-0.002128
1779540575.330363,0,1,0.179683,0.231522,0.024182,0.500000,-0.003456
1779540575.340399,0,1,0.184681,0.231643,0.023940,0.500000,-0.003456
1779540575.350543,0,1,0.189680,0.231762,0.023697,0.500000,-0.003888
1779540575.360275,0,1,0.194678,0.231880,0.023455,0.500000,-0.003760
1779540575.370344,0,1,0.199677,0.231996,0.023213,0.500000,-0.003760
1779540575.380310,0,1,0.204676,0.232112,0.022970,0.500000,-0.003492
1779540575.390664,0,1,0.209674,0.232226,0.022728,0.500000,-0.003492
1779540575.400423,0,1,0.214673,0.232339,0.022486,0.500000,-0.003492
1779540575.410426,0,1,0.219672,0.232451,0.022243,0.500000,-0.003492
1779540575.420411,0,1,0.224671,0.232562,0.022001,0.500000,-0.003492
1779540575.430570,0,1,0.229670,0.232671,0.021759,0.500000,-0.003492
1779540575.440516,0,1,0.234668,0.232779,0.021516,0.500000,-0.003492
1779540575.450388,0,1,0.239667,0.232886,0.021274,0.500000,-0.003492
1779540575.460065,0,1,0.244666,0.232992,0.021032,0.500000,-0.003492
