time,x,y,yaw,v_actual,v_cmd,e_y,e_psi,control_e_y,control_e_psi,filtered_e_y,filtered_e_psi,curvature_ref,curvature_preview,delta_raw,delta_rate_limited,delta_feedback,delta_feedforward,delta_cmd,lqr_k_y,lqr_k_psi,closest_idx,segment_idx,segment_t,compute_time_ms
1779540128.090793,0.081069,0.221980,0.032976,0.001290,0.065346,-0.010923,0.003747,-0.010923,0.003747,-0.010923,0.003747,-0.036103,0.036273,-0.001872,0,0.010049,-0.011921,-0.001872,1.462380,1.580829,0,1380,0.849703,3.488243
1779540128.093431,0.081069,0.221980,0.032976,0.001290,0.067984,-0.010923,0.003747,-0.010923,0.003747,-0.010923,0.003747,-0.036103,0.036273,-0.001861,0,0.010060,-0.011921,-0.001861,1.463679,1.581691,0,1380,0.849703,2.695890
1779540128.098063,0.081069,0.221980,0.032976,0.001290,0.072616,-0.010923,0.003747,-0.010923,0.003747,-0.010923,0.003747,-0.036103,0.036273,-0.001875,0,0.010045,-0.011921,-0.001875,1.461930,1.580531,0,1380,0.849703,2.398655
1779540128.101594,0.081091,0.221980,0.032976,0.003131,0.076147,-0.010923,0.003747,-0.010923,0.003747,-0.010923,0.003747,-0.036103,0.036273,-0.001867,0,0.010053,-0.011921,-0.001867,1.462895,1.581171,0,1380,0.849976,2.305815
1779540128.105569,0.081091,0.221980,0.032976,0.003131,0.080122,-0.010923,0.003747,-0.010923,0.003747,-0.010923,0.003747,-0.036103,0.036273,-0.001871,0,0.010050,-0.011921,-0.001871,1.462506,1.580913,0,1380,0.849976,2.378049
1779540128.112127,0.081135,0.221982,0.032973,0.005647,0.086680,-0.010922,0.003747,-0.010922,0.003747,-0.010922,0.003747,-0.036104,0.036273,-0.001889,0,0.010032,-0.011921,-0.001889,1.460244,1.579412,0,1380,0.850519,2.382409
1779540128.114090,0.081135,0.221982,0.032973,0.005647,0.088643,-0.010922,0.003747,-0.010922,0.003747,-0.010922,0.003747,-0.036104,0.036273,-0.001855,0,0.010066,-0.011921,-0.001855,1.464270,1.582083,0,1380,0.850519,2.348918
1779540128.117687,0.081135,0.221982,0.032973,0.005647,0.092240,-0.010922,0.003747,-0.010922,0.003747,-0.010922,0.003747,-0.036104,0.036273,-0.001867,0,0.010054,-0.011921,-0.001867,1.462838,1.581133,0,1380,0.850519,2.392921
1779540128.121473,0.081206,0.221984,0.032970,0.008486,0.096026,-0.010922,0.003746,-0.010922,0.003746,-0.010922,0.003746,-0.036105,0.036273,-0.001868,0,0.010053,-0.011921,-0.001868,1.462672,1.581023,0,1380,0.851393,2.431112
1779540128.125698,0.081206,0.221984,0.032970,0.008486,0.100250,-0.010922,0.003746,-0.010922,0.003746,-0.010922,0.003746,-0.036105,0.036273,-0.001871,0,0.010050,-0.011921,-0.001871,1.462287,1.580768,0,1380,0.851393,2.405934
1779540128.132156,0.081307,0.221987,0.032965,0.011703,0.106709,-0.010922,0.003744,-0.010922,0.003744,-0.010922,0.003744,-0.036106,0.036273,-0.001886,0,0.010036,-0.011922,-0.001886,1.460331,1.579469,0,1380,0.852642,2.407343
1779540128.133445,0.081307,0.221987,0.032965,0.011703,0.107997,-0.010922,0.003744,-0.010922,0.003744,-0.010922,0.003744,-0.036106,0.036273,-0.001848,0,0.010074,-0.011922,-0.001848,1.464863,1.582476,0,1380,0.852642,2.614822
1779540128.137610,0.081307,0.221987,0.032965,0.011703,0.112163,-0.010922,0.003744,-0.010922,0.003744,-0.010922,0.003744,-0.036106,0.036273,-0.001869,0,0.010053,-0.011922,-0.001869,1.462339,1.580802,0,1380,0.852642,2.695164
1779540128.142143,0.081442,0.221992,0.032959,0.015269,0.116696,-0.010922,0.003743,-0.010922,0.003743,-0.010922,0.003743,-0.036108,0.036273,-0.001871,0,0.010052,-0.011922,-0.001871,1.462017,1.580588,0,1380,0.854309,2.717580
1779540128.146224,0.081442,0.221992,0.032959,0.015269,0.120777,-0.010922,0.003743,-0.010922,0.003743,-0.010922,0.003743,-0.036108,0.036273,-0.001867,0,0.010055,-0.011922,-0.001867,1.462413,1.580851,0,1380,0.854309,3.536397
1779540128.151001,0.081614,0.221998,0.032950,0.019309,0.125553,-0.010921,0.003740,-0.010921,0.003740,-0.010921,0.003740,-0.036111,0.036273,-0.001870,0,0.010053,-0.011923,-0.001870,1.461804,1.580447,0,1380,0.856448,2.011041
1779540128.153634,0.081614,0.221998,0.032950,0.019309,0.128187,-0.010921,0.003740,-0.010921,0.003740,-0.010921,0.003740,-0.036111,0.036273,-0.001854,0,0.010069,-0.011923,-0.001854,1.463683,1.581693,0,1380,0.856448,1.797683
1779540128.157427,0.081614,0.221998,0.032950,0.019309,0.131980,-0.010921,0.003740,-0.010921,0.003740,-0.010921,0.003740,-0.036111,0.036273,-0.001863,0,0.010060,-0.011923,-0.001863,1.462665,1.581018,0,1380,0.856448,1.777428
1779540128.165384,0.081829,0.222005,0.032940,0.023725,0.139936,-0.010921,0.003738,-0.010921,0.003738,-0.010921,0.003738,-0.036114,0.036273,-0.001892,0,0.010033,-0.011924,-0.001892,1.459020,1.578600,0,1380,0.859109,1.814452
1779540128.170578,0.082091,0.222013,0.032927,0.028567,0.145130,-0.010920,0.003734,-0.010920,0.003734,-0.010920,0.003734,-0.036117,0.036273,-0.001867,0,0.010058,-0.011925,-0.001867,1.461438,1.580204,0,1380,0.862342,1.783872
1779540128.173459,0.082091,0.222013,0.032927,0.028567,0.148012,-0.010920,0.003734,-0.010920,0.003734,-0.010920,0.003734,-0.036117,0.036273,-0.001850,0,0.010075,-0.011925,-0.001850,1.463465,1.581549,0,1380,0.862342,1.835178
1779540128.177475,0.082091,0.222013,0.032927,0.028567,0.152028,-0.010920,0.003734,-0.010920,0.003734,-0.010920,0.003734,-0.036117,0.036273,-0.001859,0,0.010067,-0.011925,-0.001859,1.462470,1.580889,0,1380,0.862342,1.811099
1779540128.181475,0.082404,0.222024,0.032912,0.034109,0.156027,-0.010919,0.003731,-0.010919,0.003731,-0.010919,0.003731,-0.036122,0.036273,-0.001856,0,0.010071,-0.011927,-0.001856,1.462485,1.580899,0,1380,0.866218,1.832706
1779540128.185606,0.082404,0.222024,0.032912,0.034109,0.160159,-0.010919,0.003731,-0.010919,0.003731,-0.010919,0.003731,-0.036122,0.036273,-0.001857,0,0.010070,-0.011927,-0.001857,1.462369,1.580822,0,1380,0.866218,1.842712
1779540128.190612,0.082775,0.222036,0.032894,0.040103,0.165165,-0.010918,0.003725,-0.010918,0.003725,-0.010918,0.003725,-0.036127,0.036273,-0.001858,0,0.010070,-0.011929,-0.001858,1.461602,1.580313,0,1380,0.870806,2.535011
1779540128.193547,0.082775,0.222036,0.032894,0.040103,0.168100,-0.010918,0.003725,-0.010918,0.003725,-0.010918,0.003725,-0.036127,0.036273,-0.001843,0,0.010086,-0.011929,-0.001843,1.463418,1.581518,0,1380,0.870806,2.094193
1779540128.197432,0.082775,0.222036,0.032894,0.040103,0.171985,-0.010918,0.003725,-0.010918,0.003725,-0.010918,0.003725,-0.036127,0.036273,-0.001850,0,0.010079,-0.011929,-0.001850,1.462585,1.580965,0,1380,0.870806,2.101638
1779540128.201409,0.083206,0.222050,0.032873,0.046189,0.175962,-0.010917,0.003720,-0.010917,0.003720,-0.010917,0.003720,-0.036133,0.036273,-0.001846,0,0.010084,-0.011931,-0.001846,1.462504,1.580912,0,1380,0.876142,1.833831
1779540128.205438,0.083206,0.222050,0.032873,0.046189,0.179991,-0.010917,0.003720,-0.010917,0.003720,-0.010917,0.003720,-0.036133,0.036273,-0.001847,0,0.010084,-0.011931,-0.001847,1.462459,1.580881,0,1380,0.876142,2.764264
1779540128.210596,0.083700,0.222066,0.032849,0.052551,0.185149,-0.010916,0.003714,-0.010916,0.003714,-0.010916,0.003714,-0.036140,0.036273,-0.001848,0,0.010085,-0.011933,-0.001848,1.461469,1.580225,0,1380,0.882248,2.775419
1779540128.213497,0.083700,0.222066,0.032849,0.052551,0.188050,-0.010916,0.003714,-0.010916,0.003714,-0.010916,0.003714,-0.036140,0.036273,-0.001832,0,0.010101,-0.011933,-0.001832,1.463448,1.581537,0,1380,0.882248,2.843384
1779540128.217482,0.083700,0.222066,0.032849,0.052551,0.192034,-0.010916,0.003714,-0.010916,0.003714,-0.010916,0.003714,-0.036140,0.036273,-0.001840,0,0.010093,-0.011933,-0.001840,1.462498,1.580907,0,1380,0.882248,2.733406
1779540128.221685,0.084257,0.222085,0.032822,0.058994,0.196238,-0.010914,0.003707,-0.010914,0.003707,-0.010914,0.003707,-0.036148,0.036273,-0.001835,0,0.010100,-0.011935,-0.001835,1.462306,1.580780,0,1380,0.889145,2.666663
1779540128.225751,0.084257,0.222085,0.032822,0.058994,0.200304,-0.010914,0.003707,-0.010914,0.003707,-0.010914,0.003707,-0.036148,0.036273,-0.001834,0,0.010101,-0.011935,-0.001834,1.462426,1.580860,0,1380,0.889145,2.257861
1779540128.230315,0.084880,0.222105,0.032791,0.065714,0.204867,-0.010913,0.003699,-0.010913,0.003699,-0.010913,0.003699,-0.036156,0.036273,-0.001830,0,0.010108,-0.011938,-0.001830,1.461990,1.580571,0,1380,0.896857,2.000198
1779540128.233405,0.084880,0.222105,0.032791,0.065714,0.207958,-0.010913,0.003699,-0.010913,0.003699,-0.010913,0.003699,-0.036156,0.036273,-0.001819,0,0.010119,-0.011938,-0.001819,1.463282,1.581427,0,1380,0.896857,1.824050
1779540128.237410,0.084880,0.222105,0.032791,0.065714,0.211962,-0.010913,0.003699,-0.010913,0.003699,-0.010913,0.003699,-0.036156,0.036273,-0.001826,0,0.010113,-0.011938,-0.001826,1.462480,1.580895,0,1380,0.896857,2.452972
1779540128.241424,0.085571,0.222128,0.032758,0.072477,0.215976,-0.010911,0.003690,-0.010911,0.003690,-0.010911,0.003690,-0.036166,0.036273,-0.001818,0,0.010123,-0.011941,-0.001818,1.462472,1.580890,0,1380,0.905402,1.990678
1779540128.245432,0.085571,0.222128,0.032758,0.072477,0.219985,-0.010911,0.003690,-0.010911,0.003690,-0.010911,0.003690,-0.036166,0.036273,-0.001818,0,0.010123,-0.011941,-0.001818,1.462476,1.580893,0,1380,0.905402,1.957966
1779540128.250278,0.086330,0.222153,0.032721,0.079491,0.224830,-0.010909,0.003680,-0.010909,0.003680,-0.010909,0.003680,-0.036177,0.036273,-0.001815,0,0.010130,-0.011945,-0.001815,1.461744,1.580407,0,1380,0.914799,1.967153
1779540128.253421,0.086330,0.222153,0.032721,0.079491,0.227974,-0.010909,0.003680,-0.010909,0.003680,-0.010909,0.003680,-0.036177,0.036273,-0.001802,0,0.010143,-0.011945,-0.001802,1.463235,1.581396,0,1380,0.914799,2.006841
1779540128.257428,0.086330,0.222153,0.032721,0.079491,0.231981,-0.010909,0.003680,-0.010909,0.003680,-0.010909,0.003680,-0.036177,0.036273,-0.001808,0,0.010136,-0.011945,-0.001808,1.462478,1.580894,0,1380,0.914799,1.972418
1779540128.261423,0.087160,0.222180,0.032681,0.086552,0.235976,-0.010907,0.003670,-0.010907,0.003670,-0.010907,0.003670,-0.036188,0.036273,-0.001799,0,0.010149,-0.011949,-0.001799,1.462489,1.580901,0,1380,0.925066,1.953112
1779540128.265430,0.087160,0.222180,0.032681,0.086552,0.239982,-0.010907,0.003670,-0.010907,0.003670,-0.010907,0.003670,-0.036188,0.036273,-0.001799,0,0.010149,-0.011949,-0.001799,1.462478,1.580894,0,1380,0.925066,1.997107
1779540128.270383,0.088061,0.222209,0.032637,0.093847,0.244935,-0.010905,0.003658,-0.010905,0.003658,-0.010905,0.003658,-0.036201,0.036273,-0.001795,0,0.010158,-0.011953,-0.001795,1.461649,1.580344,0,1380,0.936221,2.093312
1779540128.273438,0.088061,0.222209,0.032637,0.093847,0.247991,-0.010905,0.003658,-0.010905,0.003658,-0.010905,0.003658,-0.036201,0.036273,-0.001781,0,0.010172,-0.011953,-0.001781,1.463312,1.581447,0,1380,0.936221,2.078895
1779540128.277448,0.088061,0.222209,0.032637,0.093847,0.252001,-0.010905,0.003658,-0.010905,0.003658,-0.010905,0.003658,-0.036201,0.036273,-0.001788,0,0.010165,-0.011953,-0.001788,1.462476,1.580893,0,1380,0.936221,3.198734
1779540128.281407,0.089036,0.222241,0.032590,0.101177,0.255960,-0.010903,0.003646,-0.010903,0.003646,-0.010903,0.003646,-0.036214,0.036273,-0.001777,0,0.010181,-0.011957,-0.001777,1.462493,1.580904,0,1380,0.948280,3.498145
1779540128.285428,0.089036,0.222241,0.032590,0.101177,0.259980,-0.010903,0.003646,-0.010903,0.003646,-0.010903,0.003646,-0.036214,0.036273,-0.001778,0,0.010180,-0.011957,-0.001778,1.462382,1.580830,0,1380,0.948280,3.328217
1779540128.290123,0.090084,0.222275,0.032539,0.108537,0.264676,-0.010900,0.003632,-0.010900,0.003632,-0.010900,0.003632,-0.036229,0.036273,-0.001770,0,0.010193,-0.011962,-0.001770,1.461711,1.580385,0,1380,0.961248,3.210275
1779540128.293507,0.090084,0.222275,0.032539,0.108537,0.268060,-0.010900,0.003632,-0.010900,0.003632,-0.010900,0.003632,-0.036229,0.036273,-0.001760,0,0.010202,-0.011962,-0.001760,1.462850,1.581141,0,1380,0.961248,3.936137
1779540128.297580,0.090084,0.222275,0.032539,0.108537,0.272133,-0.010900,0.003632,-0.010900,0.003632,-0.010900,0.003632,-0.036229,0.036273,-0.001766,0,0.010197,-0.011962,-0.001766,1.462162,1.580685,0,1380,0.961248,2.843193
1779540128.301479,0.091207,0.222312,0.032485,0.116122,0.276031,-0.010898,0.003618,-0.010898,0.003618,-0.010898,0.003618,-0.036245,0.036273,-0.001752,0,0.010215,-0.011967,-0.001752,1.462271,1.580757,0,1380,0.975140,2.153019
1779540128.305533,0.091207,0.222312,0.032485,0.116122,0.280085,-0.010898,0.003618,-0.010898,0.003618,-0.010898,0.003618,-0.036245,0.036273,-0.001754,0,0.010214,-0.011967,-0.001754,1.462067,1.580621,0,1380,0.975140,2.538810
1779540128.310248,0.092406,0.222351,0.032426,0.123919,0.284801,-0.010895,0.003602,-0.010895,0.003602,-0.010895,0.003602,-0.036262,0.036273,-0.001744,0,0.010229,-0.011973,-0.001744,1.461360,1.580153,0,1380,0.989983,2.233061
1779540128.313498,0.092406,0.222351,0.032426,0.123919,0.288051,-0.010895,0.003602,-0.010895,0.003602,-0.010895,0.003602,-0.036262,0.036273,-0.001732,0,0.010241,-0.011973,-0.001732,1.462744,1.581071,0,1380,0.989983,2.101848
1779540128.317489,0.092406,0.222351,0.032426,0.123919,0.292042,-0.010895,0.003602,-0.010895,0.003602,-0.010895,0.003602,-0.036262,0.036273,-0.001739,0,0.010234,-0.011973,-0.001739,1.461960,1.580550,0,1380,0.989983,2.583861
1779540128.321462,0.093684,0.222392,0.032365,0.131723,0.296015,-0.010891,0.003588,-0.010891,0.003588,-0.010891,0.003588,-0.036269,0.036269,-0.001725,0,0.010251,-0.011975,-0.001725,1.461923,1.580526,0,0,0.006185,2.171404
1779540128.325473,0.093684,0.222392,0.032365,0.131723,0.300025,-0.010891,0.003588,-0.010891,0.003588,-0.010891,0.003588,-0.036269,0.036269,-0.001726,0,0.010250,-0.011975,-0.001726,1.461828,1.580463,0,0,0.006185,2.055514
1779540128.330535,0.095040,0.222436,0.032299,0.139726,0.305088,-0.010884,0.003570,-0.010884,0.003570,-0.010884,0.003570,-0.036258,0.036258,-0.001714,0,0.010258,-0.011972,-0.001714,1.460666,1.579692,0,0,0.022970,1.957273
1779540128.333421,0.095040,0.222436,0.032299,0.139726,0.307973,-0.010884,0.003570,-0.010884,0.003570,-0.010884,0.003570,-0.036258,0.036258,-0.001695,0,0.010277,-0.011972,-0.001695,1.462904,1.581177,0,0,0.022970,1.908624
1779540128.337439,0.095040,0.222436,0.032299,0.139726,0.311992,-0.010884,0.003570,-0.010884,0.003570,-0.010884,0.003570,-0.036258,0.036258,-0.001706,0,0.010266,-0.011972,-0.001706,1.461652,1.580346,0,0,0.022970,2.188183
1779540128.341425,0.096477,0.222482,0.032230,0.147726,0.315978,-0.010877,0.003553,-0.010877,0.003553,-0.010877,0.003553,-0.036247,0.036247,-0.001685,0,0.010283,-0.011968,-0.001685,1.461630,1.580332,0,0,0.040745,1.975036
1779540128.345443,0.096477,0.222482,0.032230,0.147726,0.319996,-0.010877,0.003553,-0.010877,0.003553,-0.010877,0.003553,-0.036247,0.036247,-0.001686,0,0.010282,-0.011968,-0.001686,1.461539,1.580271,0,0,0.040745,2.027737
1779540128.350416,0.097994,0.222531,0.032155,0.155917,0.324969,-0.010870,0.003533,-0.010870,0.003533,-0.010870,0.003533,-0.036235,0.036235,-0.001671,0,0.010293,-0.011964,-0.001671,1.460412,1.579524,0,0,0.059520,1.983504
1779540128.353430,0.097994,0.222531,0.032155,0.155917,0.327982,-0.010870,0.003533,-0.010870,0.003533,-0.010870,0.003533,-0.036235,0.036235,-0.001653,0,0.010311,-0.011964,-0.001653,1.462557,1.580946,0,0,0.059520,1.958194
1779540128.357465,0.097994,0.222531,0.032155,0.155917,0.332017,-0.010870,0.003533,-0.010870,0.003533,-0.010870,0.003533,-0.036235,0.036235,-0.001663,0,0.010301,-0.011964,-0.001663,1.461351,1.580146,0,0,0.059520,2.099943
1779540128.361437,0.099594,0.222582,0.032079,0.164099,0.335989,-0.010862,0.003514,-0.010862,0.003514,-0.010862,0.003514,-0.036222,0.036222,-0.001640,0,0.010320,-0.011960,-0.001640,1.461367,1.580157,0,0,0.079308,2.032936
1779540128.365451,0.099594,0.222582,0.032079,0.164099,0.340003,-0.010862,0.003514,-0.010862,0.003514,-0.010862,0.003514,-0.036222,0.036222,-0.001641,0,0.010320,-0.011960,-0.001641,1.461262,1.580088,0,0,0.079308,2.040969
1779540128.413442,0.108782,0.222875,0.031632,0.202128,0.387995,-0.010820,0.003398,-0.010820,0.003398,-0.010820,0.003398,-0.036150,0.036150,-0.001935,0,0.010001,-0.011936,-0.001935,1.409760,1.545723,0,0,0.192994,2.723604
1779540128.417421,0.108782,0.222875,0.031632,0.202128,0.391973,-0.010820,0.003398,-0.010820,0.003398,-0.010820,0.003398,-0.036150,0.036150,-0.001501,0,0.010436,-0.011936,-0.001501,1.460579,1.579634,0,0,0.192994,1.991675
1779540128.421512,0.110835,0.222940,0.031533,0.208684,0.396065,-0.010812,0.003373,-0.010812,0.003373,-0.010812,0.003373,-0.036134,0.036134,-0.001470,0,0.010461,-0.011931,-0.001470,1.460369,1.579495,0,0,0.218396,1.976251
1779540128.425486,0.110835,0.222940,0.031533,0.208684,0.400038,-0.010812,0.003373,-0.010812,0.003373,-0.010812,0.003373,-0.036134,0.036134,-0.001469,0,0.010462,-0.011931,-0.001469,1.460474,1.579564,0,0,0.218396,2.044891
1779540128.430062,0.112952,0.223007,0.031430,0.214928,0.404614,-0.010803,0.003346,-0.010803,0.003346,-0.010803,0.003346,-0.036117,0.036117,-0.001442,0,0.010484,-0.011925,-0.001442,1.459575,1.578968,0,0,0.244590,1.978509
1779540128.433476,0.112952,0.223007,0.031430,0.214928,0.408029,-0.010803,0.003346,-0.010803,0.003346,-0.010803,0.003346,-0.036117,0.036117,-0.001428,0,0.010497,-0.011925,-0.001428,1.461147,1.580011,0,0,0.244590,2.029855
1779540128.437570,0.112952,0.223007,0.031430,0.214928,0.412123,-0.010803,0.003346,-0.010803,0.003346,-0.010803,0.003346,-0.036117,0.036117,-0.001437,0,0.010489,-0.011925,-0.001437,1.460135,1.579339,0,0,0.244590,2.025445
1779540128.441458,0.115130,0.223075,0.031325,0.220875,0.416010,-0.010794,0.003320,-0.010794,0.003320,-0.010794,0.003320,-0.036100,0.036100,-0.001400,0,0.010520,-0.011920,-0.001400,1.460375,1.579499,0,0,0.271538,2.007240
1779540128.445457,0.115130,0.223075,0.031325,0.220875,0.420010,-0.010794,0.003320,-0.010794,0.003320,-0.010794,0.003320,-0.036100,0.036100,-0.001402,0,0.010518,-0.011920,-0.001402,1.460159,1.579355,0,0,0.271538,2.006978
1779540128.450473,0.117366,0.223145,0.031216,0.226540,0.425026,-0.010785,0.003291,-0.010785,0.003291,-0.010785,0.003291,-0.036083,0.036083,-0.001377,0,0.010537,-0.011914,-0.001377,1.458609,1.578327,0,0,0.299204,2.012517
1779540128.453468,0.117366,0.223145,0.031216,0.226540,0.428021,-0.010785,0.003291,-0.010785,0.003291,-0.010785,0.003291,-0.036083,0.036083,-0.001352,0,0.010562,-0.011914,-0.001352,1.461527,1.580264,0,0,0.299204,2.249783
1779540128.457586,0.117366,0.223145,0.031216,0.226540,0.432139,-0.010785,0.003291,-0.010785,0.003291,-0.010785,0.003291,-0.036083,0.036083,-0.001367,0,0.010547,-0.011914,-0.001367,1.459813,1.579126,0,0,0.299204,2.072021
1779540128.461415,0.119669,0.223217,0.031105,0.234406,0.435967,-0.010776,0.003263,-0.010776,0.003263,-0.010776,0.003263,-0.036064,0.036064,-0.001326,0,0.010582,-0.011908,-0.001326,1.460192,1.579377,0,0,0.327706,2.141694
1779540128.465388,0.119669,0.223217,0.031105,0.234406,0.439940,-0.010776,0.003263,-0.010776,0.003263,-0.010776,0.003263,-0.036064,0.036064,-0.001328,0,0.010580,-0.011908,-0.001328,1.459919,1.579196,0,0,0.327706,2.374042
1779540128.470564,0.122053,0.223291,0.030989,0.242662,0.445117,-0.010767,0.003232,-0.010767,0.003232,-0.010767,0.003232,-0.036046,0.036046,-0.001303,0,0.010599,-0.011902,-0.001303,1.458013,1.577931,0,0,0.357205,2.786439
1779540128.473435,0.122053,0.223291,0.030989,0.242662,0.447988,-0.010767,0.003232,-0.010767,0.003232,-0.010767,0.003232,-0.036046,0.036046,-0.001273,0,0.010629,-0.011902,-0.001273,1.461510,1.580252,0,0,0.357205,2.349963
1779540128.477479,0.122053,0.223291,0.030989,0.242662,0.452032,-0.010767,0.003232,-0.010767,0.003232,-0.010767,0.003232,-0.036046,0.036046,-0.001289,0,0.010613,-0.011902,-0.001289,1.459641,1.579011,0,0,0.357205,2.305615
1779540128.481461,0.124522,0.223367,0.030870,0.251333,0.456014,-0.010759,0.003202,-0.010759,0.003202,-0.010759,0.003202,-0.036026,0.036026,-0.001248,0,0.010648,-0.011895,-0.001248,1.459682,1.579039,0,0,0.387752,2.204796
1779540128.485451,0.124522,0.223367,0.030870,0.251333,0.460003,-0.010759,0.003202,-0.010759,0.003202,-0.010759,0.003202,-0.036026,0.036026,-0.001248,0,0.010647,-0.011895,-0.001248,1.459615,1.578994,0,0,0.387752,2.470529
1779540128.490763,0.127079,0.223446,0.030745,0.260302,0.465316,-0.010750,0.003169,-0.010750,0.003169,-0.010750,0.003169,-0.036006,0.036006,-0.001222,0,0.010667,-0.011889,-0.001222,1.457431,1.577544,0,0,0.419388,2.432522
1779540128.493409,0.127079,0.223446,0.030745,0.260302,0.467962,-0.010750,0.003169,-0.010750,0.003169,-0.010750,0.003169,-0.036006,0.036006,-0.001185,0,0.010704,-0.011889,-0.001185,1.461674,1.580361,0,0,0.419388,2.284591
1779540128.497489,0.127079,0.223446,0.030745,0.260302,0.472042,-0.010750,0.003169,-0.010750,0.003169,-0.010750,0.003169,-0.036006,0.036006,-0.001206,0,0.010683,-0.011889,-0.001206,1.459299,1.578784,0,0,0.419388,2.038167
1779540128.501401,0.129727,0.223527,0.030618,0.269418,0.475954,-0.010741,0.003137,-0.010741,0.003137,-0.010741,0.003137,-0.035985,0.035985,-0.001159,0,0.010723,-0.011882,-0.001159,1.459520,1.578931,0,0,0.452144,2.079282
