log_path,log_name,lookahead_distance_m,sample_count,duration_s,trim_start_s,trim_end_s,raw_sample_count,raw_duration_s,evaluation_scope,mean_abs_e_y_m,p95_abs_e_y_m,max_abs_e_y_m,mean_abs_e_y_cm,p95_abs_e_y_cm,max_abs_e_y_cm,pass_mean_target,pass_max_target,mean_abs_e_psi_deg,p95_abs_e_psi_deg,max_abs_e_psi_deg,pass_mean_heading_target,pass_max_heading_target,steering_rms_deg,steering_rate_rms_deg_s,steering_rate_p95_deg_s,steering_rate_max_deg_s,mean_abs_delta_cmd_deg,p95_abs_delta_cmd_deg,max_abs_delta_cmd_deg,delta_rate_limited_count,delta_rate_limited_ratio,steering_saturation_count,steering_saturation_ratio,mean_abs_speed_error_mps,p95_abs_speed_error_mps,max_abs_speed_error_mps,speed_rms_error_mps,yaw_rate_rms_deg_s,max_abs_yaw_rate_deg_s,mean_compute_time_ms,p95_compute_time_ms,max_compute_time_ms,mean_loop_period_ms,p95_loop_period_ms,max_loop_period_ms,lane_change_reference_offset_m,lane_change_actual_final_offset_m,lane_change_overshoot_m,lane_change_overshoot_pct,lane_change_settling_time_s
/sim_ws/src/f1tenth_gym_ros/code/outputs/robustness/race_style_wide_lqr_centerline_sweep_final/lqr_v1p0/logs/lqr_v1p0_tracking.csv,lqr_v1p0_tracking,,14326,335.8574860095978,0.0,0.0,14326,335.8574860095978,full_run,0.00950395379031132,0.0219205,0.029649,0.950395379031132,2.19205,2.9648999999999996,True,True,1.1924942074149132,3.23779882422916,47.626371875116014,True,False,3.2617872166666984,5.602115356983281,4.211310767410112,114.59691720521539,2.3318704159115,6.556699824359089,13.961033410834716,26,0.0018148820326678765,0,0.0,0.0028114593047605754,0.0,0.301585,0.025817513599825495,10.186865403247305,63.965026614539646,16.939892313974592,25.77994425,31.702286,23.445548761577506,32.21764564514159,244.1098690032959,,,,,
