left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
0.6526482,-1.4180110,0.5472316,-3.3837479,0.5999399,-2.4008794,9.2410126
0.6371226,-1.4168437,0.4995085,-3.3817954,0.5683155,-2.3993196,9.2726754
0.6215923,-1.4157410,0.4518000,-3.3795123,0.5366962,-2.3976267,9.3043401
0.6060579,-1.4146970,0.4041091,-3.3768892,0.5050835,-2.3957931,9.3360059
0.5905200,-1.4137060,0.3564387,-3.3739164,0.4734794,-2.3938112,9.3676721
0.5749792,-1.4127624,0.3087921,-3.3705846,0.4418856,-2.3916735,9.3993380
0.5594359,-1.4118606,0.2611727,-3.3668843,0.4103043,-2.3893724,9.4310031
0.5438904,-1.4109965,0.2135842,-3.3628060,0.3787373,-2.3869012,9.4626667
0.5283433,-1.4101637,0.1660305,-3.3583406,0.3471869,-2.3842521,9.4943282
0.5127948,-1.4093558,0.1185157,-3.3534787,0.3156552,-2.3814172,9.5259870
0.4972453,-1.4085674,0.0710441,-3.3482113,0.2841447,-2.3783894,9.5576426
0.4816951,-1.4077933,0.0236204,-3.3425294,0.2526578,-2.3751614,9.5892946
0.4661445,-1.4070282,-0.0237506,-3.3364242,0.2211969,-2.3717262,9.6209424
0.4505936,-1.4062669,-0.0710640,-3.3298870,0.1897648,-2.3680770,9.6525856
0.4350429,-1.4055042,-0.1183143,-3.3229094,0.1583643,-2.3642068,9.6842238
0.4194924,-1.4047348,-0.1654962,-3.3154830,0.1269981,-2.3601089,9.7158565
0.4039426,-1.4039537,-0.2126039,-3.3075998,0.0956693,-2.3557767,9.7474834
0.3883936,-1.4031554,-0.2596315,-3.2992520,0.0643811,-2.3512037,9.7791041
0.3728458,-1.4023349,-0.3065728,-3.2904320,0.0331365,-2.3463835,9.8107183
0.3572995,-1.4014869,-0.3534214,-3.2811327,0.0019390,-2.3413098,9.8423256
0.3417550,-1.4006061,-0.4001709,-3.2713470,-0.0292079,-2.3359765,9.8739259
0.3262127,-1.3996871,-0.4468144,-3.2610683,-0.0603009,-2.3303777,9.9055189
0.3106730,-1.3987242,-0.4933451,-3.2502905,-0.0913360,-2.3245074,9.9371044
0.2951367,-1.3977089,-0.5397558,-3.2390076,-0.1223096,-2.3183582,9.9686824
0.2796041,-1.3966383,-0.5860395,-3.2272141,-0.1532177,-2.3119262,10.0002527
0.2640758,-1.3955069,-0.6321887,-3.2149050,-0.1840564,-2.3052059,10.0318152
0.2485525,-1.3943093,-0.6781959,-3.2020756,-0.2148217,-2.2981924,10.0633698
0.2330350,-1.3930395,-0.7240537,-3.1887218,-0.2455093,-2.2908807,10.0949164
0.2175240,-1.3916920,-0.7697543,-3.1748398,-0.2761151,-2.2832659,10.1264553
0.2020205,-1.3902607,-0.8152901,-3.1604265,-0.3066348,-2.2753436,10.1579864
0.1865256,-1.3887398,-0.8606534,-3.1454790,-0.3370639,-2.2671094,10.1895099
0.1710404,-1.3871232,-0.9058364,-3.1299953,-0.3673980,-2.2585593,10.2210260
0.1555662,-1.3854046,-0.9508315,-3.1139737,-0.3976326,-2.2496891,10.2525350
0.1401044,-1.3835778,-0.9956309,-3.0974129,-0.4277633,-2.2404953,10.2840370
0.1246566,-1.3816365,-1.0402272,-3.0803123,-0.4577853,-2.2309744,10.3155326
0.1092244,-1.3795741,-1.0846127,-3.0626720,-0.4876941,-2.2211230,10.3470221
0.0938099,-1.3773840,-1.1287800,-3.0444923,-0.5174850,-2.2109381,10.3785059
0.0784151,-1.3750595,-1.1727218,-3.0257740,-0.5471533,-2.2004167,10.4099846
0.0630423,-1.3725938,-1.2164291,-3.0065144,-0.5766934,-2.1895541,10.4414586
0.0476939,-1.3699800,-1.2598884,-2.9867015,-0.6060972,-2.1783408,10.4729280
0.0323727,-1.3672111,-1.3030830,-2.9663180,-0.6353551,-2.1667646,10.5043928
0.0170818,-1.3642801,-1.3459948,-2.9453454,-0.6644565,-2.1548127,10.5358528
0.0018242,-1.3611797,-1.3886038,-2.9237643,-0.6933898,-2.1424720,10.5673081
-0.0133965,-1.3579029,-1.4308886,-2.9015542,-0.7221425,-2.1297285,10.5987583
-0.0285764,-1.3544423,-1.4728254,-2.8786933,-0.7507009,-2.1165678,10.6302032
-0.0437116,-1.3507908,-1.5143875,-2.8551578,-0.7790495,-2.1029743,10.6616425
-0.0587976,-1.3469411,-1.5555329,-2.8309012,-0.8071653,-2.0889212,10.6930747
-0.0738293,-1.3428847,-1.5962440,-2.8059230,-0.8350367,-2.0744038,10.7245003
-0.0888018,-1.3386148,-1.6364870,-2.7801978,-0.8626444,-2.0594063,10.7559186
-0.1037101,-1.3341259,-1.6762250,-2.7536998,-0.8899675,-2.0439129,10.7873289
-0.1185484,-1.3294110,-1.7154177,-2.7264022,-0.9169830,-2.0279066,10.8187301
-0.1333108,-1.3244634,-1.7540210,-2.6982778,-0.9436659,-2.0113706,10.8501214
-0.1479908,-1.3192767,-1.7919867,-2.6692989,-0.9699888,-1.9942878,10.8815016
-0.1625819,-1.3138447,-1.8292625,-2.6394381,-0.9959222,-1.9766414,10.9128694
-0.1770769,-1.3081613,-1.8657912,-2.6086683,-1.0214340,-1.9584148,10.9442232
-0.1914685,-1.3022212,-1.9015107,-2.5769632,-1.0464896,-1.9395922,10.9755613
-0.2057492,-1.2960191,-1.9363542,-2.5442979,-1.0710517,-1.9201585,11.0068816
-0.2199111,-1.2895503,-1.9702493,-2.5106497,-1.0950802,-1.9001000,11.0381820
-0.2339462,-1.2828107,-2.0031187,-2.4759988,-1.1185324,-1.8794048,11.0694597
-0.2478461,-1.2757967,-2.0348797,-2.4403292,-1.1413629,-1.8580629,11.1007120
-0.2616025,-1.2685052,-2.0654451,-2.4036295,-1.1635238,-1.8360674,11.1319355
-0.2752070,-1.2609340,-2.0947233,-2.3658944,-1.1849651,-1.8134142,11.1631268
-0.2886509,-1.2530814,-2.1226193,-2.3271254,-1.2056351,-1.7901034,11.1942819
-0.3019260,-1.2449466,-2.1489796,-2.2872965,-1.2254528,-1.7661215,11.2253926
-0.3150235,-1.2365288,-2.1737485,-2.2464604,-1.2443860,-1.7414946,11.2564562
-0.3279331,-1.2278258,-2.1968691,-2.2046700,-1.2624011,-1.7162479,11.2874714
-0.3406436,-1.2188345,-2.2183854,-2.1620319,-1.2795145,-1.6904332,11.3184434
-0.3531423,-1.2095512,-2.2383808,-2.1186599,-1.2957616,-1.6641055,11.3493807
-0.3654154,-1.1999717,-2.2569505,-2.0746584,-1.3111830,-1.6373151,11.3802926
-0.3774479,-1.1900918,-2.2741982,-2.0301218,-1.3258231,-1.6101068,11.4111896
-0.3892232,-1.1799068,-2.2902337,-1.9851340,-1.3397284,-1.5825204,11.4420825
-0.4007234,-1.1694123,-2.3051694,-1.9397687,-1.3529464,-1.5545905,11.4729822
-0.4119288,-1.1586037,-2.3191192,-1.8940901,-1.3655240,-1.5263469,11.5038998
-0.4228182,-1.1474770,-2.3321966,-1.8481537,-1.3775074,-1.4978153,11.5348457
-0.4333686,-1.1360283,-2.3445136,-1.8020072,-1.3889411,-1.4690177,11.5658301
-0.4435551,-1.1242548,-2.3561801,-1.7556915,-1.3998676,-1.4399732,11.5968619
-0.4533511,-1.1121546,-2.3673034,-1.7092422,-1.4103273,-1.4106984,11.6279492
-0.4627285,-1.0997270,-2.3779883,-1.6626897,-1.4203584,-1.3812084,11.6590986
-0.4716570,-1.0869733,-2.3883365,-1.6160611,-1.4299968,-1.3515172,11.6903150
-0.4801055,-1.0738965,-2.3984476,-1.5693804,-1.4392766,-1.3216384,11.7216017
-0.4880414,-1.0605022,-2.4084185,-1.5226695,-1.4482300,-1.2915859,11.7529596
-0.4954314,-1.0467991,-2.4183444,-1.4759490,-1.4568879,-1.2613741,11.7843875
-0.5022421,-1.0327988,-2.4283187,-1.4292388,-1.4652804,-1.2310188,11.8158816
-0.5084321,-1.0185131,-2.4384335,-1.3825589,-1.4734328,-1.2005360,11.8474357
-0.5139710,-1.0039628,-2.4487796,-1.3359298,-1.4813753,-1.1699463,11.8790397
-0.5188362,-0.9891739,-2.4594474,-1.2893734,-1.4891418,-1.1392737,11.9106803
-0.5230024,-0.9741734,-2.4705264,-1.2429133,-1.4967644,-1.1085433,11.9423419
-0.5264485,-0.9589916,-2.4821058,-1.1965754,-1.5042771,-1.0777835,11.9740060
-0.5291584,-0.9436613,-2.4942741,-1.1503887,-1.5117163,-1.0470250,12.0056512
-0.5311220,-0.9282177,-2.5071194,-1.1043857,-1.5191207,-1.0163017,12.0372542
-0.5323356,-0.9126968,-2.5207285,-1.0586028,-1.5265321,-0.9856498,12.0687893
-0.5328020,-0.8971352,-2.5351873,-1.0130809,-1.5339947,-0.9551080,12.1002296
