time,mode,obstacle_count,chosen_offset,speed_limit,min_obstacle_clearance,candidate_count,collision_free_count
1779542590.762535,pass_through,0,0.000,1.000,inf,1,1
1779542590.917260,pass_through,0,0.000,1.000,inf,1,1
1779542590.961988,pass_through,0,0.000,1.000,inf,1,1
1779542591.011656,pass_through,0,0.000,1.000,inf,1,1
1779542591.061755,pass_through,0,0.000,1.000,inf,1,1
1779542591.111647,pass_through,0,0.000,1.000,inf,1,1
1779542591.161836,pass_through,0,0.000,1.000,inf,1,1
1779542591.211709,pass_through,0,0.000,1.000,inf,1,1
1779542591.261682,pass_through,0,0.000,1.000,inf,1,1
1779542591.381724,pass_through,0,0.000,1.000,inf,1,1
1779542591.411708,pass_through,0,0.000,1.000,inf,1,1
1779542591.461743,pass_through,0,0.000,1.000,inf,1,1
1779542591.511685,pass_through,0,0.000,1.000,inf,1,1
1779542591.562027,pass_through,0,0.000,1.000,inf,1,1
1779542591.611635,pass_through,0,0.000,1.000,inf,1,1
1779542591.661803,pass_through,0,0.000,1.000,inf,1,1
1779542591.711675,pass_through,0,0.000,1.000,inf,1,1
1779542591.761738,pass_through,0,0.000,1.000,inf,1,1
1779542591.876416,pass_through,0,0.000,1.000,inf,1,1
1779542591.911622,pass_through,0,0.000,1.000,inf,1,1
1779542591.961694,pass_through,0,0.000,1.000,inf,1,1
1779542592.011668,pass_through,0,0.000,1.000,inf,1,1
1779542592.061645,pass_through,0,0.000,1.000,inf,1,1
1779542592.111681,pass_through,0,0.000,1.000,inf,1,1
1779542592.161841,pass_through,0,0.000,1.000,inf,1,1
1779542592.211673,pass_through,0,0.000,1.000,inf,1,1
1779542592.262110,pass_through,0,0.000,1.000,inf,1,1
1779542592.398928,pass_through,0,0.000,1.000,inf,1,1
1779542592.411615,pass_through,0,0.000,1.000,inf,1,1
1779542592.461603,pass_through,0,0.000,1.000,inf,1,1
1779542592.511624,pass_through,0,0.000,1.000,inf,1,1
1779542592.561758,pass_through,0,0.000,1.000,inf,1,1
1779542592.611664,pass_through,0,0.000,1.000,inf,1,1
1779542592.662026,pass_through,0,0.000,1.000,inf,1,1
1779542592.711655,pass_through,0,0.000,1.000,inf,1,1
1779542592.761766,pass_through,0,0.000,1.000,inf,1,1
1779542592.872281,pass_through,0,0.000,1.000,inf,1,1
1779542592.911710,pass_through,0,0.000,1.000,inf,1,1
1779542592.961586,pass_through,0,0.000,1.000,inf,1,1
1779542593.011636,pass_through,0,0.000,1.000,inf,1,1
1779542593.061884,pass_through,0,0.000,1.000,inf,1,1
1779542593.111721,pass_through,0,0.000,1.000,inf,1,1
1779542593.161769,pass_through,0,0.000,1.000,inf,1,1
1779542593.211709,pass_through,0,0.000,1.000,inf,1,1
1779542593.261963,pass_through,0,0.000,1.000,inf,1,1
1779542593.382787,pass_through,0,0.000,1.000,inf,1,1
1779542593.411661,pass_through,0,0.000,1.000,inf,1,1
1779542593.461685,pass_through,0,0.000,1.000,inf,1,1
1779542593.511669,pass_through,0,0.000,1.000,inf,1,1
1779542593.562230,pass_through,0,0.000,1.000,inf,1,1
1779542593.611744,pass_through,0,0.000,1.000,inf,1,1
1779542593.661939,pass_through,0,0.000,1.000,inf,1,1
1779542593.711628,pass_through,0,0.000,1.000,inf,1,1
1779542593.761772,pass_through,0,0.000,1.000,inf,1,1
1779542593.872179,pass_through,0,0.000,1.000,inf,1,1
1779542593.911692,pass_through,0,0.000,1.000,inf,1,1
1779542593.961724,pass_through,0,0.000,1.000,inf,1,1
1779542594.011666,pass_through,0,0.000,1.000,inf,1,1
1779542594.061630,pass_through,0,0.000,1.000,inf,1,1
1779542594.111640,pass_through,0,0.000,1.000,inf,1,1
1779542594.161751,pass_through,0,0.000,1.000,inf,1,1
1779542594.211675,pass_through,0,0.000,1.000,inf,1,1
1779542594.261770,pass_through,0,0.000,1.000,inf,1,1
1779542594.368202,pass_through,0,0.000,1.000,inf,1,1
1779542594.411662,pass_through,0,0.000,1.000,inf,1,1
1779542594.461600,pass_through,0,0.000,1.000,inf,1,1
1779542594.511728,pass_through,0,0.000,1.000,inf,1,1
1779542594.561726,pass_through,0,0.000,1.000,inf,1,1
1779542594.611685,pass_through,0,0.000,1.000,inf,1,1
1779542594.661867,pass_through,0,0.000,1.000,inf,1,1
1779542594.711690,pass_through,0,0.000,1.000,inf,1,1
1779542594.761676,pass_through,0,0.000,1.000,inf,1,1
1779542594.912314,pass_through,0,0.000,1.000,inf,1,1
1779542594.961745,pass_through,0,0.000,1.000,inf,1,1
1779542595.011627,pass_through,0,0.000,1.000,inf,1,1
1779542595.061774,pass_through,0,0.000,1.000,inf,1,1
1779542595.111653,pass_through,0,0.000,1.000,inf,1,1
1779542595.161910,pass_through,0,0.000,1.000,inf,1,1
1779542595.211660,pass_through,0,0.000,1.000,inf,1,1
1779542595.262010,pass_through,0,0.000,1.000,inf,1,1
1779542595.420186,pass_through,0,0.000,1.000,inf,1,1
1779542595.461692,pass_through,0,0.000,1.000,inf,1,1
1779542595.511652,pass_through,0,0.000,1.000,inf,1,1
1779542595.561802,pass_through,0,0.000,1.000,inf,1,1
1779542595.611682,pass_through,0,0.000,1.000,inf,1,1
1779542595.661706,pass_through,0,0.000,1.000,inf,1,1
1779542595.711690,pass_through,0,0.000,1.000,inf,1,1
1779542595.761565,pass_through,0,0.000,1.000,inf,1,1
1779542595.886607,pass_through,0,0.000,1.000,inf,1,1
1779542595.911627,pass_through,0,0.000,1.000,inf,1,1
1779542595.961851,pass_through,0,0.000,1.000,inf,1,1
1779542596.011666,pass_through,0,0.000,1.000,inf,1,1
1779542596.062220,pass_through,0,0.000,1.000,inf,1,1
1779542596.111654,pass_through,0,0.000,1.000,inf,1,1
1779542596.161856,pass_through,0,0.000,1.000,inf,1,1
1779542596.211630,pass_through,0,0.000,1.000,inf,1,1
1779542596.261796,pass_through,0,0.000,1.000,inf,1,1
1779542596.383004,pass_through,0,0.000,1.000,inf,1,1
1779542596.411643,pass_through,0,0.000,1.000,inf,1,1
1779542596.461876,pass_through,0,0.000,1.000,inf,1,1
1779542596.511702,pass_through,0,0.000,1.000,inf,1,1
1779542596.561574,pass_through,0,0.000,1.000,inf,1,1
1779542596.611631,pass_through,0,0.000,1.000,inf,1,1
1779542596.661850,pass_through,0,0.000,1.000,inf,1,1
1779542596.711648,pass_through,0,0.000,1.000,inf,1,1
1779542596.761899,pass_through,0,0.000,1.000,inf,1,1
1779542596.913550,pass_through,0,0.000,1.000,inf,1,1
1779542596.961790,pass_through,0,0.000,1.000,inf,1,1
1779542597.011706,pass_through,0,0.000,1.000,inf,1,1
1779542597.061895,pass_through,0,0.000,1.000,inf,1,1
1779542597.111671,pass_through,0,0.000,1.000,inf,1,1
1779542597.161613,pass_through,0,0.000,1.000,inf,1,1
1779542597.211695,pass_through,0,0.000,1.000,inf,1,1
1779542597.261995,pass_through,0,0.000,1.000,inf,1,1
1779542597.421793,pass_through,0,0.000,1.000,inf,1,1
1779542597.461633,pass_through,0,0.000,1.000,inf,1,1
1779542597.511684,pass_through,0,0.000,1.000,inf,1,1
1779542597.561723,pass_through,0,0.000,1.000,inf,1,1
1779542597.611669,pass_through,0,0.000,1.000,inf,1,1
1779542597.661907,pass_through,0,0.000,1.000,inf,1,1
1779542597.711679,pass_through,0,0.000,1.000,inf,1,1
1779542597.762328,pass_through,0,0.000,1.000,inf,1,1
1779542597.925952,pass_through,0,0.000,1.000,inf,1,1
1779542597.961752,pass_through,0,0.000,1.000,inf,1,1
1779542598.011656,pass_through,0,0.000,1.000,inf,1,1
1779542598.062002,pass_through,0,0.000,1.000,inf,1,1
1779542598.111680,pass_through,0,0.000,1.000,inf,1,1
1779542598.161877,pass_through,0,0.000,1.000,inf,1,1
1779542598.211628,pass_through,0,0.000,1.000,inf,1,1
1779542598.262044,pass_through,0,0.000,1.000,inf,1,1
1779542598.394628,pass_through,0,0.000,1.000,inf,1,1
1779542598.411544,pass_through,0,0.000,1.000,inf,1,1
1779542598.461889,pass_through,0,0.000,1.000,inf,1,1
1779542598.511648,pass_through,0,0.000,1.000,inf,1,1
1779542598.561809,pass_through,0,0.000,1.000,inf,1,1
1779542598.611693,pass_through,0,0.000,1.000,inf,1,1
1779542598.661977,pass_through,0,0.000,1.000,inf,1,1
1779542598.711632,pass_through,0,0.000,1.000,inf,1,1
1779542598.761722,pass_through,0,0.000,1.000,inf,1,1
1779542598.915733,pass_through,0,0.000,1.000,inf,1,1
1779542598.961830,pass_through,0,0.000,1.000,inf,1,1
1779542599.011630,pass_through,0,0.000,1.000,inf,1,1
1779542599.061953,pass_through,0,0.000,1.000,inf,1,1
1779542599.111707,pass_through,0,0.000,1.000,inf,1,1
1779542599.161865,pass_through,0,0.000,1.000,inf,1,1
1779542599.211621,pass_through,0,0.000,1.000,inf,1,1
1779542599.261759,pass_through,0,0.000,1.000,inf,1,1
1779542599.410857,pass_through,0,0.000,1.000,inf,1,1
1779542599.429722,pass_through,0,0.000,1.000,inf,1,1
1779542599.461686,pass_through,0,0.000,1.000,inf,1,1
1779542599.511685,pass_through,0,0.000,1.000,inf,1,1
1779542599.561859,pass_through,0,0.000,1.000,inf,1,1
1779542599.611679,pass_through,0,0.000,1.000,inf,1,1
1779542599.661633,pass_through,0,0.000,1.000,inf,1,1
1779542599.711706,pass_through,0,0.000,1.000,inf,1,1
1779542599.761704,pass_through,0,0.000,1.000,inf,1,1
1779542599.920775,pass_through,0,0.000,1.000,inf,1,1
1779542599.961639,pass_through,0,0.000,1.000,inf,1,1
1779542600.011675,pass_through,0,0.000,1.000,inf,1,1
1779542600.061644,pass_through,0,0.000,1.000,inf,1,1
1779542600.111668,pass_through,0,0.000,1.000,inf,1,1
1779542600.161625,pass_through,0,0.000,1.000,inf,1,1
1779542600.211657,avoid,1,0.950,0.750,0.345,29,16
1779542600.682498,avoid,1,0.950,0.750,0.345,29,16
1779542601.112758,avoid,1,0.950,0.750,0.347,29,16
1779542601.369921,avoid,1,0.950,0.750,0.345,29,16
1779542601.680413,avoid,1,0.950,0.750,0.346,29,16
1779542601.926591,avoid,1,0.950,0.750,0.353,29,16
1779542602.278478,avoid,1,0.950,0.750,0.352,29,16
1779542602.638944,avoid,1,0.950,0.750,0.350,29,16
1779542603.003362,avoid,1,0.950,0.750,0.348,29,16
1779542603.269704,avoid,1,0.950,0.750,0.352,29,16
1779542603.527306,avoid,1,0.950,0.750,0.351,29,16
1779542604.104421,avoid,1,1.050,0.750,0.451,29,10
1779542604.458883,avoid,1,1.050,0.750,0.452,29,8
1779542604.986181,avoid,1,1.050,0.750,0.474,29,13
1779542605.342856,avoid,1,1.050,0.750,0.527,29,29
1779542605.930442,pass_through,0,0.000,1.000,inf,1,1
1779542605.961690,pass_through,0,0.000,1.000,inf,1,1
1779542606.011714,pass_through,0,0.000,1.000,inf,1,1
1779542606.061836,pass_through,0,0.000,1.000,inf,1,1
1779542606.111704,pass_through,0,0.000,1.000,inf,1,1
1779542606.161679,pass_through,0,0.000,1.000,inf,1,1
1779542606.211698,pass_through,0,0.000,1.000,inf,1,1
1779542606.261608,pass_through,0,0.000,1.000,inf,1,1
1779542606.394554,pass_through,0,0.000,1.000,inf,1,1
1779542606.419147,pass_through,0,0.000,1.000,inf,1,1
1779542606.461930,pass_through,0,0.000,1.000,inf,1,1
1779542606.511701,pass_through,0,0.000,1.000,inf,1,1
1779542606.561637,pass_through,0,0.000,1.000,inf,1,1
1779542606.611686,pass_through,0,0.000,1.000,inf,1,1
1779542606.661906,pass_through,0,0.000,1.000,inf,1,1
1779542606.711659,pass_through,0,0.000,1.000,inf,1,1
1779542606.761602,pass_through,0,0.000,1.000,inf,1,1
1779542606.916921,pass_through,0,0.000,1.000,inf,1,1
1779542606.961576,pass_through,0,0.000,1.000,inf,1,1
1779542607.011686,pass_through,0,0.000,1.000,inf,1,1
1779542607.062029,pass_through,0,0.000,1.000,inf,1,1
1779542607.111621,pass_through,0,0.000,1.000,inf,1,1
1779542607.161704,pass_through,0,0.000,1.000,inf,1,1
1779542607.211652,pass_through,0,0.000,1.000,inf,1,1
1779542607.261575,pass_through,0,0.000,1.000,inf,1,1
1779542607.371494,pass_through,0,0.000,1.000,inf,1,1
1779542607.411657,pass_through,0,0.000,1.000,inf,1,1
1779542607.461816,pass_through,0,0.000,1.000,inf,1,1
1779542607.511688,pass_through,0,0.000,1.000,inf,1,1
1779542607.562140,pass_through,0,0.000,1.000,inf,1,1
1779542607.611675,pass_through,0,0.000,1.000,inf,1,1
1779542607.661603,pass_through,0,0.000,1.000,inf,1,1
1779542607.711702,pass_through,0,0.000,1.000,inf,1,1
1779542607.761871,pass_through,0,0.000,1.000,inf,1,1
1779542607.899828,pass_through,0,0.000,1.000,inf,1,1
1779542607.913495,pass_through,0,0.000,1.000,inf,1,1
1779542607.962285,pass_through,0,0.000,1.000,inf,1,1
1779542608.011698,pass_through,0,0.000,1.000,inf,1,1
1779542608.061608,pass_through,0,0.000,1.000,inf,1,1
1779542608.111631,pass_through,0,0.000,1.000,inf,1,1
1779542608.161702,pass_through,0,0.000,1.000,inf,1,1
1779542608.211640,pass_through,0,0.000,1.000,inf,1,1
1779542608.261782,pass_through,0,0.000,1.000,inf,1,1
1779542608.371546,pass_through,0,0.000,1.000,inf,1,1
1779542608.411680,pass_through,0,0.000,1.000,inf,1,1
1779542608.461955,pass_through,0,0.000,1.000,inf,1,1
1779542608.511660,pass_through,0,0.000,1.000,inf,1,1
1779542608.561582,pass_through,0,0.000,1.000,inf,1,1
1779542608.611674,pass_through,0,0.000,1.000,inf,1,1
1779542608.661654,pass_through,0,0.000,1.000,inf,1,1
1779542608.711685,pass_through,0,0.000,1.000,inf,1,1
1779542608.761586,pass_through,0,0.000,1.000,inf,1,1
1779542608.887759,pass_through,0,0.000,1.000,inf,1,1
1779542608.911701,pass_through,0,0.000,1.000,inf,1,1
1779542608.961861,pass_through,0,0.000,1.000,inf,1,1
1779542609.011697,pass_through,0,0.000,1.000,inf,1,1
1779542609.061614,pass_through,0,0.000,1.000,inf,1,1
1779542609.111658,pass_through,0,0.000,1.000,inf,1,1
1779542609.162031,pass_through,0,0.000,1.000,inf,1,1
1779542609.211698,pass_through,0,0.000,1.000,inf,1,1
1779542609.261672,pass_through,0,0.000,1.000,inf,1,1
1779542609.373760,pass_through,0,0.000,1.000,inf,1,1
1779542609.411651,pass_through,0,0.000,1.000,inf,1,1
1779542609.461696,pass_through,0,0.000,1.000,inf,1,1
1779542609.511657,pass_through,0,0.000,1.000,inf,1,1
1779542609.561658,pass_through,0,0.000,1.000,inf,1,1
1779542609.611725,pass_through,0,0.000,1.000,inf,1,1
1779542609.661793,pass_through,0,0.000,1.000,inf,1,1
1779542609.711716,pass_through,0,0.000,1.000,inf,1,1
1779542609.761639,pass_through,0,0.000,1.000,inf,1,1
1779542609.884079,pass_through,0,0.000,1.000,inf,1,1
1779542609.911723,pass_through,0,0.000,1.000,inf,1,1
1779542609.961683,pass_through,0,0.000,1.000,inf,1,1
1779542610.011721,pass_through,0,0.000,1.000,inf,1,1
1779542610.061658,pass_through,0,0.000,1.000,inf,1,1
1779542610.111627,pass_through,0,0.000,1.000,inf,1,1
1779542610.162162,pass_through,0,0.000,1.000,inf,1,1
1779542610.211630,pass_through,0,0.000,1.000,inf,1,1
1779542610.261729,pass_through,0,0.000,1.000,inf,1,1
1779542610.398655,pass_through,0,0.000,1.000,inf,1,1
1779542610.413032,pass_through,0,0.000,1.000,inf,1,1
1779542610.461571,pass_through,0,0.000,1.000,inf,1,1
1779542610.511667,pass_through,0,0.000,1.000,inf,1,1
1779542610.561727,pass_through,0,0.000,1.000,inf,1,1
1779542610.611661,pass_through,0,0.000,1.000,inf,1,1
1779542610.661619,pass_through,0,0.000,1.000,inf,1,1
1779542610.711621,pass_through,0,0.000,1.000,inf,1,1
1779542610.761944,pass_through,0,0.000,1.000,inf,1,1
1779542610.917389,pass_through,0,0.000,1.000,inf,1,1
1779542610.961785,pass_through,0,0.000,1.000,inf,1,1
1779542611.011673,pass_through,0,0.000,1.000,inf,1,1
1779542611.061885,pass_through,0,0.000,1.000,inf,1,1
1779542611.111693,pass_through,0,0.000,1.000,inf,1,1
1779542611.161688,pass_through,0,0.000,1.000,inf,1,1
1779542611.211671,pass_through,0,0.000,1.000,inf,1,1
1779542611.261752,pass_through,0,0.000,1.000,inf,1,1
1779542611.418841,pass_through,0,0.000,1.000,inf,1,1
1779542611.461925,pass_through,0,0.000,1.000,inf,1,1
1779542611.511628,pass_through,0,0.000,1.000,inf,1,1
1779542611.562147,pass_through,0,0.000,1.000,inf,1,1
1779542611.612126,pass_through,0,0.000,1.000,inf,1,1
1779542611.661869,pass_through,0,0.000,1.000,inf,1,1
1779542611.711673,pass_through,0,0.000,1.000,inf,1,1
1779542611.761712,pass_through,0,0.000,1.000,inf,1,1
1779542611.923812,pass_through,0,0.000,1.000,inf,1,1
1779542611.961786,pass_through,0,0.000,1.000,inf,1,1
1779542612.011760,pass_through,0,0.000,1.000,inf,1,1
1779542612.062135,pass_through,0,0.000,1.000,inf,1,1
1779542612.111633,pass_through,0,0.000,1.000,inf,1,1
1779542612.162023,pass_through,0,0.000,1.000,inf,1,1
1779542612.211691,pass_through,0,0.000,1.000,inf,1,1
1779542612.261760,pass_through,0,0.000,1.000,inf,1,1
1779542612.382504,pass_through,0,0.000,1.000,inf,1,1
1779542612.411597,pass_through,0,0.000,1.000,inf,1,1
1779542612.461736,pass_through,0,0.000,1.000,inf,1,1
1779542612.511726,pass_through,0,0.000,1.000,inf,1,1
1779542612.561725,pass_through,0,0.000,1.000,inf,1,1
1779542612.611703,pass_through,0,0.000,1.000,inf,1,1
1779542612.661943,pass_through,0,0.000,1.000,inf,1,1
1779542612.711674,pass_through,0,0.000,1.000,inf,1,1
1779542612.761947,pass_through,0,0.000,1.000,inf,1,1
1779542612.906111,pass_through,0,0.000,1.000,inf,1,1
1779542612.925316,pass_through,0,0.000,1.000,inf,1,1
1779542612.962195,pass_through,0,0.000,1.000,inf,1,1
1779542613.011721,pass_through,0,0.000,1.000,inf,1,1
1779542613.062217,pass_through,0,0.000,1.000,inf,1,1
1779542613.111683,pass_through,0,0.000,1.000,inf,1,1
1779542613.162096,pass_through,0,0.000,1.000,inf,1,1
1779542613.211655,pass_through,0,0.000,1.000,inf,1,1
1779542613.261966,pass_through,0,0.000,1.000,inf,1,1
1779542613.392969,pass_through,0,0.000,1.000,inf,1,1
1779542613.413010,pass_through,0,0.000,1.000,inf,1,1
1779542613.461748,pass_through,0,0.000,1.000,inf,1,1
1779542613.511757,pass_through,0,0.000,1.000,inf,1,1
1779542613.561665,pass_through,0,0.000,1.000,inf,1,1
1779542613.612665,pass_through,0,0.000,1.000,inf,1,1
1779542613.661653,pass_through,0,0.000,1.000,inf,1,1
1779542613.711722,pass_through,0,0.000,1.000,inf,1,1
1779542613.761746,pass_through,0,0.000,1.000,inf,1,1
1779542613.923585,pass_through,0,0.000,1.000,inf,1,1
1779542613.961673,pass_through,0,0.000,1.000,inf,1,1
1779542614.011805,pass_through,0,0.000,1.000,inf,1,1
1779542614.061631,pass_through,0,0.000,1.000,inf,1,1
1779542614.111646,pass_through,0,0.000,1.000,inf,1,1
1779542614.161725,pass_through,0,0.000,1.000,inf,1,1
1779542614.211613,pass_through,0,0.000,1.000,inf,1,1
1779542614.262362,pass_through,0,0.000,1.000,inf,1,1
1779542614.387354,pass_through,0,0.000,1.000,inf,1,1
1779542614.411754,pass_through,0,0.000,1.000,inf,1,1
