log_path,log_name,lookahead_distance_m,sample_count,duration_s,trim_start_s,trim_end_s,raw_sample_count,raw_duration_s,evaluation_scope,mean_abs_e_y_m,p95_abs_e_y_m,max_abs_e_y_m,mean_abs_e_y_cm,p95_abs_e_y_cm,max_abs_e_y_cm,pass_mean_target,pass_max_target,mean_abs_e_psi_deg,p95_abs_e_psi_deg,max_abs_e_psi_deg,pass_mean_heading_target,pass_max_heading_target,steering_rms_deg,steering_rate_rms_deg_s,steering_rate_p95_deg_s,steering_rate_max_deg_s,mean_abs_delta_cmd_deg,p95_abs_delta_cmd_deg,max_abs_delta_cmd_deg,delta_rate_limited_count,delta_rate_limited_ratio,steering_saturation_count,steering_saturation_ratio,mean_abs_speed_error_mps,p95_abs_speed_error_mps,max_abs_speed_error_mps,speed_rms_error_mps,yaw_rate_rms_deg_s,max_abs_yaw_rate_deg_s,mean_compute_time_ms,p95_compute_time_ms,max_compute_time_ms,mean_loop_period_ms,p95_loop_period_ms,max_loop_period_ms,lane_change_reference_offset_m,lane_change_actual_final_offset_m,lane_change_overshoot_m,lane_change_overshoot_pct,lane_change_settling_time_s
/sim_ws/src/f1tenth_gym_ros/code/outputs/robustness/race_style_wide_st_random_final/st_v1p0/logs/st_v1p0_tracking.csv,st_v1p0_tracking,,10364,252.21601915359497,0.0,0.0,10364,252.21601915359497,full_run,0.0106164916055577,0.08808485000000003,0.173823,1.06164916055577,8.808485000000003,17.3823,True,False,1.933569096427524,11.181970380488075,51.975064244379446,True,False,4.38670866908166,19.135799587599163,21.333261787019413,183.35617772992165,2.701958311988742,8.274355674436908,24.064227395494576,70,0.006754148977228869,69,0.006657661134697028,0.005822367136240833,0.012838450000000017,0.25263,0.030930105676347738,12.032874919164886,89.63704100937451,21.02378393496719,29.0697481,33.848427,24.338127873549645,36.03494167327881,64.53299522399902,,,,,
