time,ego_collision,done,x,y,theta,requested_speed,steering_angle
1779543301.950899,0,1,2.928941,0.212763,6.225507,1.000000,-0.004642
1779543301.961174,0,1,2.938920,0.212119,6.225123,1.000000,-0.003822
1779543301.970805,0,1,2.948899,0.211457,6.224548,1.000000,-0.003822
1779543301.981597,0,1,2.958877,0.210802,6.224163,1.000000,-0.003822
1779543301.991039,0,1,2.968854,0.210129,6.223588,1.000000,-0.003822
1779543302.000904,0,1,2.978832,0.209465,6.223203,1.000000,-0.002741
1779543302.010890,0,1,2.988809,0.208783,6.222627,1.000000,-0.002741
1779543302.021282,0,1,2.998786,0.208109,6.222242,1.000000,-0.002741
1779543302.030752,0,1,3.008762,0.207416,6.221667,1.000000,-0.002741
1779543302.040846,0,1,3.018739,0.206733,6.221281,1.000000,-0.002099
1779543302.051073,0,1,3.028714,0.206031,6.220706,1.000000,-0.002099
1779543302.060862,0,1,3.038690,0.205337,6.220320,1.000000,-0.002099
1779543302.070544,0,1,3.048665,0.204626,6.219745,1.000000,-0.001038
1779543302.080422,0,1,3.058640,0.203923,6.219359,1.000000,-0.001038
1779543302.090307,0,1,3.068614,0.203202,6.218784,1.000000,-0.001038
1779543302.100899,0,1,3.078589,0.202490,6.218398,1.000000,-0.001038
1779543302.110691,0,1,3.088562,0.201759,6.217823,1.000000,-0.000333
1779543302.120764,0,1,3.098536,0.201037,6.217437,1.000000,-0.000333
1779543302.130387,0,1,3.108508,0.200297,6.216862,1.000000,0.000857
1779543302.140877,0,1,3.118481,0.199565,6.216476,1.000000,0.000857
1779543302.151029,0,1,3.128453,0.198815,6.215901,1.000000,0.000857
1779543302.160634,0,1,3.138428,0.198098,6.215761,1.000000,0.000857
1779543302.170913,0,1,3.148406,0.197442,6.216138,1.000000,0.001963
1779543302.180829,0,1,3.158385,0.196802,6.216443,1.000000,0.001963
1779543302.190874,0,1,3.168367,0.196196,6.216984,1.000000,0.001963
1779543302.200926,0,1,3.178349,0.195590,6.217353,1.000000,0.003253
1779543302.210853,0,1,3.188332,0.195007,6.217921,1.000000,0.003253
1779543302.220894,0,1,3.198314,0.194419,6.218302,1.000000,0.003253
1779543302.231098,0,1,3.208298,0.193851,6.218875,1.000000,0.002423
1779543302.240516,0,1,3.218282,0.193276,6.219259,1.000000,0.002423
1779543302.250310,0,1,3.228266,0.192719,6.219833,1.000000,0.002423
1779543302.260869,0,1,3.238250,0.192155,6.220218,1.000000,0.001243
1779543302.270856,0,1,3.248235,0.191608,6.220794,1.000000,0.001243
1779543302.280747,0,1,3.258220,0.191053,6.221179,1.000000,0.001243
1779543302.290902,0,1,3.268205,0.190517,6.221754,1.000000,0.000110
1779543302.301272,0,1,3.278191,0.189972,6.222140,1.000000,0.000110
1779543302.310816,0,1,3.288177,0.189445,6.222715,1.000000,0.000110
1779543302.320941,0,1,3.298162,0.188910,6.223101,1.000000,-0.001210
1779543302.331173,0,1,3.308149,0.188392,6.223676,1.000000,-0.001210
1779543302.340640,0,1,3.318134,0.187843,6.223816,1.000000,-0.001210
1779543302.350657,0,1,3.328115,0.187232,6.223439,1.000000,-0.002401
1779543302.360868,0,1,3.338095,0.186605,6.223133,1.000000,-0.002401
1779543302.370856,0,1,3.348074,0.185944,6.222593,1.000000,-0.002401
1779543302.381461,0,1,3.358052,0.185283,6.222224,1.000000,-0.002401
1779543302.390845,0,1,3.368028,0.184598,6.221656,1.000000,-0.004114
1779543302.400839,0,1,3.378005,0.183919,6.221275,1.000000,-0.004114
1779543302.411009,0,1,3.387981,0.183220,6.220702,1.000000,-0.004114
1779543302.420469,0,1,3.397957,0.182528,6.220318,1.000000,-0.003584
