x,y,yaw
-7.0840928,2.5472282,-2.2611463
-7.1344424,2.4850093,-2.2411362
-7.1835369,2.4217953,-2.2211260
-7.2313568,2.3576117,-2.2011159
-7.2778829,2.2924841,-2.1811057
-7.3230966,2.2264386,-2.1610956
-7.3669797,2.1595017,-2.1410854
-7.4095147,2.0917001,-2.1210753
-7.4506846,2.0230611,-2.1010652
-7.4904728,1.9536120,-2.0810550
-7.5288635,1.8833807,-2.0610449
-7.5658412,1.8123953,-2.0410347
-7.6013912,1.7406842,-2.0210246
-7.6354992,1.6682762,-2.0010144
-7.6681516,1.5952002,-1.9810043
-7.6993353,1.5214855,-1.9609941
-7.7290379,1.4471616,-1.9409840
-7.7572473,1.3722583,-1.9209739
-7.7839524,1.2968055,-1.9009637
-7.8091424,1.2208335,-1.8809536
-7.8328072,1.1443727,-1.8609434
-7.8549374,1.0674537,-1.8409333
-7.8755242,0.9901073,-1.8209231
-7.8945592,0.9123644,-1.8009130
-7.9120348,0.8342563,-1.7809028
-7.9279441,0.7558141,-1.7608927
-7.9422807,0.6770693,-1.7408826
-7.9550388,0.5980534,-1.7208724
-7.9662134,0.5187981,-1.7008623
-7.9757999,0.4393350,-1.6808521
-7.9837945,0.3596961,-1.6608420
-7.9901941,0.2799131,-1.6408318
-7.9949960,0.2000180,-1.6208217
-7.9981983,0.1200428,-1.6008115
-7.9997998,0.0400196,-1.5808014
-7.9997998,-0.0400196,-1.5607913
-7.9981983,-0.1200428,-1.5407811
-7.9949960,-0.2000180,-1.5207710
-7.9901941,-0.2799131,-1.5007608
-7.9837945,-0.3596961,-1.4807507
-7.9757999,-0.4393350,-1.4607405
-7.9662134,-0.5187981,-1.4407304
-7.9550388,-0.5980534,-1.4207202
-7.9422807,-0.6770693,-1.4007101
-7.9279441,-0.7558141,-1.3807000
-7.9120348,-0.8342563,-1.3606898
-7.8945592,-0.9123644,-1.3406797
-7.8755242,-0.9901073,-1.3206695
-7.8549374,-1.0674537,-1.3006594
-7.8328072,-1.1443727,-1.2806492
-7.8091424,-1.2208335,-1.2606391
-7.7839524,-1.2968055,-1.2406289
-7.7572473,-1.3722583,-1.2206188
-7.7290379,-1.4471616,-1.2006087
-7.6993353,-1.5214855,-1.1805985
-7.6681516,-1.5952002,-1.1605884
-7.6354992,-1.6682762,-1.1405782
-7.6013912,-1.7406842,-1.1205681
-7.5658412,-1.8123953,-1.1005579
-7.5288635,-1.8833807,-1.0805478
-7.4904728,-1.9536120,-1.0605376
-7.4506846,-2.0230611,-1.0405275
-7.4095147,-2.0917001,-1.0205174
-7.3669797,-2.1595017,-1.0005072
-7.3230966,-2.2264386,-0.9804971
-7.2778829,-2.2924841,-0.9604869
-7.2313568,-2.3576117,-0.9404768
-7.1835369,-2.4217953,-0.9204666
-7.1344424,-2.4850093,-0.9004565
-7.0840928,-2.5472282,-0.8804463
-7.0325083,-2.6084273,-0.8604362
-6.9797097,-2.6685820,-0.8404261
-6.9257181,-2.7276682,-0.8204159
-6.8705549,-2.7856623,-0.8004058
-6.8142425,-2.8425410,-0.7803956
-6.7568032,-2.8982816,-0.7603855
-6.6982602,-2.9528617,-0.7403753
-6.6386367,-3.0062595,-0.7203652
-6.5779568,-3.0584536,-0.7003551
-6.5162447,-3.1094232,-0.6803449
-6.4535251,-3.1591478,-0.6603348
-6.3898231,-3.2076074,-0.6403246
-6.3251643,-3.2547828,-0.6203145
-6.2595745,-3.3006550,-0.6003043
-6.1930799,-3.3452056,-0.5802942
-6.1257073,-3.3884168,-0.5602840
-6.0574836,-3.4302713,-0.5402739
-5.9884360,-3.4707524,-0.5202638
-5.9185923,-3.5098438,-0.5002536
-5.8479804,-3.5475299,-0.4802435
-5.7766286,-3.5837956,-0.4602333
-5.7045655,-3.6186263,-0.4402232
-5.6318198,-3.6520082,-0.4202130
-5.5584208,-3.6839279,-0.4002029
-5.4843978,-3.7143725,-0.3801927
-5.4097805,-3.7433299,-0.3601826
-5.3345987,-3.7707886,-0.3401725
-5.2588825,-3.7967374,-0.3201623
-5.1826623,-3.8211660,-0.3001522
-5.1059685,-3.8440647,-0.2801420
-5.0288320,-3.8654243,-0.2601319
-4.9512835,-3.8852361,-0.2401217
-4.8733541,-3.9034924,-0.2201116
-4.7950750,-3.9201857,-0.2001014
-4.7164776,-3.9353094,-0.1800913
-4.6375933,-3.9488574,-0.1600812
-4.5584537,-3.9608243,-0.1400710
-4.4790905,-3.9712054,-0.1200609
-4.3995355,-3.9799964,-0.1000507
-4.3198206,-3.9871939,-0.0800406
-4.2399775,-3.9927949,-0.0600304
-4.1600384,-3.9967972,-0.0400203
-4.0800352,-3.9991992,-0.0200101
-4.0000000,-4.0000000,0.0000000
-3.9200000,-4.0000000,0.0000000
-3.8400000,-4.0000000,0.0000000
-3.7600000,-4.0000000,0.0000000
-3.6800000,-4.0000000,0.0000000
-3.6000000,-4.0000000,0.0000000
-3.5200000,-4.0000000,0.0000000
-3.4400000,-4.0000000,0.0000000
-3.3600000,-4.0000000,0.0000000
-3.2800000,-4.0000000,0.0000000
-3.2000000,-4.0000000,0.0000000
-3.1200000,-4.0000000,0.0000000
-3.0400000,-4.0000000,0.0000000
-2.9600000,-4.0000000,0.0000000
-2.8800000,-4.0000000,0.0000000
-2.8000000,-4.0000000,0.0000000
-2.7200000,-4.0000000,0.0000000
-2.6400000,-4.0000000,0.0000000
-2.5600000,-4.0000000,0.0000000
-2.4800000,-4.0000000,0.0000000
-2.4000000,-4.0000000,0.0000000
-2.3200000,-4.0000000,0.0000000
-2.2400000,-4.0000000,0.0000000
-2.1600000,-4.0000000,0.0000000
-2.0800000,-4.0000000,0.0000000
-2.0000000,-4.0000000,0.0000000
-1.9200000,-4.0000000,0.0000000
-1.8400000,-4.0000000,0.0000000
-1.7600000,-4.0000000,0.0000000
-1.6800000,-4.0000000,0.0000000
-1.6000000,-4.0000000,0.0000000
-1.5200000,-4.0000000,0.0000000
-1.4400000,-4.0000000,0.0000000
-1.3600000,-4.0000000,0.0000000
-1.2800000,-4.0000000,0.0000000
-1.2000000,-4.0000000,0.0000000
-1.1200000,-4.0000000,0.0000000
-1.0400000,-4.0000000,0.0000000
-0.9600000,-4.0000000,0.0000000
-0.8800000,-4.0000000,0.0000000
-0.8000000,-4.0000000,0.0000000
-0.7200000,-4.0000000,0.0000000
-0.6400000,-4.0000000,0.0000000
-0.5600000,-4.0000000,0.0000000
-0.4800000,-4.0000000,0.0000000
-0.4000000,-4.0000000,0.0000000
-0.3200000,-4.0000000,0.0000000
-0.2400000,-4.0000000,0.0000000
-0.1600000,-4.0000000,0.0000000
-0.0800000,-4.0000000,0.0000000
0.0000000,-4.0000000,0.0000000
0.0800000,-4.0000000,0.0000000
0.1600000,-4.0000000,0.0000000
0.2400000,-4.0000000,0.0000000
0.3200000,-4.0000000,0.0000000
0.4000000,-4.0000000,0.0000000
0.4800000,-4.0000000,0.0000000
0.5600000,-4.0000000,0.0000000
0.6400000,-4.0000000,0.0000000
0.7200000,-4.0000000,0.0000000
0.8000000,-4.0000000,0.0000000
0.8800000,-4.0000000,0.0000000
0.9600000,-4.0000000,0.0000000
1.0400000,-4.0000000,0.0000000
1.1200000,-4.0000000,0.0000000
1.2000000,-4.0000000,0.0000000
1.2800000,-4.0000000,0.0000000
1.3600000,-4.0000000,0.0000000
1.4400000,-4.0000000,0.0000000
1.5200000,-4.0000000,0.0000000
1.6000000,-4.0000000,0.0000000
1.6800000,-4.0000000,0.0000000
1.7600000,-4.0000000,0.0000000
1.8400000,-4.0000000,0.0000000
1.9200000,-4.0000000,0.0000000
2.0000000,-4.0000000,0.0000000
2.0800000,-4.0000000,0.0000000
2.1600000,-4.0000000,0.0000000
2.2400000,-4.0000000,0.0000000
2.3200000,-4.0000000,0.0000000
2.4000000,-4.0000000,0.0000000
2.4800000,-4.0000000,0.0000000
2.5600000,-4.0000000,0.0000000
2.6400000,-4.0000000,0.0000000
2.7200000,-4.0000000,0.0000000
2.8000000,-4.0000000,0.0000000
2.8800000,-4.0000000,0.0000000
2.9600000,-4.0000000,0.0000000
3.0400000,-4.0000000,0.0000000
3.1200000,-4.0000000,0.0000000
3.2000000,-4.0000000,0.0000000
3.2800000,-4.0000000,0.0000000
3.3600000,-4.0000000,0.0000000
3.4400000,-4.0000000,0.0000000
3.5200000,-4.0000000,0.0000000
3.6000000,-4.0000000,0.0000000
3.6800000,-4.0000000,0.0000000
3.7600000,-4.0000000,0.0000000
3.8400000,-4.0000000,0.0000000
3.9200000,-4.0000000,0.0000000
4.0000000,-4.0000000,0.0000000
4.0800352,-3.9991992,0.0200101
4.1600384,-3.9967972,0.0400203
4.2399775,-3.9927949,0.0600304
4.3198206,-3.9871939,0.0800406
4.3995355,-3.9799964,0.1000507
4.4790905,-3.9712054,0.1200609
4.5584537,-3.9608243,0.1400710
4.6375933,-3.9488574,0.1600812
4.7164776,-3.9353094,0.1800913
4.7950750,-3.9201857,0.2001014
4.8733541,-3.9034924,0.2201116
4.9512835,-3.8852361,0.2401217
5.0288320,-3.8654243,0.2601319
5.1059685,-3.8440647,0.2801420
5.1826623,-3.8211660,0.3001522
5.2588825,-3.7967374,0.3201623
5.3345987,-3.7707886,0.3401725
5.4097805,-3.7433299,0.3601826
5.4843978,-3.7143725,0.3801927
5.5584208,-3.6839279,0.4002029
5.6318198,-3.6520082,0.4202130
5.7045655,-3.6186263,0.4402232
5.7766286,-3.5837956,0.4602333
5.8479804,-3.5475299,0.4802435
5.9185923,-3.5098438,0.5002536
5.9884360,-3.4707524,0.5202638
6.0574836,-3.4302713,0.5402739
6.1257073,-3.3884168,0.5602840
6.1930799,-3.3452056,0.5802942
6.2595745,-3.3006550,0.6003043
6.3251643,-3.2547828,0.6203145
6.3898231,-3.2076074,0.6403246
6.4535251,-3.1591478,0.6603348
6.5162447,-3.1094232,0.6803449
6.5779568,-3.0584536,0.7003551
6.6386367,-3.0062595,0.7203652
6.6982602,-2.9528617,0.7403753
6.7568032,-2.8982816,0.7603855
6.8142425,-2.8425410,0.7803956
6.8705549,-2.7856623,0.8004058
6.9257181,-2.7276682,0.8204159
6.9797097,-2.6685820,0.8404261
7.0325083,-2.6084273,0.8604362
7.0840928,-2.5472282,0.8804463
7.1344424,-2.4850093,0.9004565
7.1835369,-2.4217953,0.9204666
7.2313568,-2.3576117,0.9404768
7.2778829,-2.2924841,0.9604869
7.3230966,-2.2264386,0.9804971
7.3669797,-2.1595017,1.0005072
7.4095147,-2.0917001,1.0205174
7.4506846,-2.0230611,1.0405275
7.4904728,-1.9536120,1.0605376
7.5288635,-1.8833807,1.0805478
7.5658412,-1.8123953,1.1005579
7.6013912,-1.7406842,1.1205681
7.6354992,-1.6682762,1.1405782
7.6681516,-1.5952002,1.1605884
7.6993353,-1.5214855,1.1805985
7.7290379,-1.4471616,1.2006087
7.7572473,-1.3722583,1.2206188
7.7839524,-1.2968055,1.2406289
7.8091424,-1.2208335,1.2606391
7.8328072,-1.1443727,1.2806492
7.8549374,-1.0674537,1.3006594
7.8755242,-0.9901073,1.3206695
7.8945592,-0.9123644,1.3406797
7.9120348,-0.8342563,1.3606898
7.9279441,-0.7558141,1.3807000
7.9422807,-0.6770693,1.4007101
7.9550388,-0.5980534,1.4207202
7.9662134,-0.5187981,1.4407304
7.9757999,-0.4393350,1.4607405
7.9837945,-0.3596961,1.4807507
7.9901941,-0.2799131,1.5007608
7.9949960,-0.2000180,1.5207710
7.9981983,-0.1200428,1.5407811
7.9997998,-0.0400196,1.5607913
7.9997998,0.0400196,1.5808014
7.9981983,0.1200428,1.6008115
7.9949960,0.2000180,1.6208217
7.9901941,0.2799131,1.6408318
7.9837945,0.3596961,1.6608420
7.9757999,0.4393350,1.6808521
7.9662134,0.5187981,1.7008623
7.9550388,0.5980534,1.7208724
7.9422807,0.6770693,1.7408826
7.9279441,0.7558141,1.7608927
7.9120348,0.8342563,1.7809028
7.8945592,0.9123644,1.8009130
7.8755242,0.9901073,1.8209231
7.8549374,1.0674537,1.8409333
7.8328072,1.1443727,1.8609434
7.8091424,1.2208335,1.8809536
7.7839524,1.2968055,1.9009637
7.7572473,1.3722583,1.9209739
7.7290379,1.4471616,1.9409840
7.6993353,1.5214855,1.9609941
7.6681516,1.5952002,1.9810043
7.6354992,1.6682762,2.0010144
7.6013912,1.7406842,2.0210246
7.5658412,1.8123953,2.0410347
7.5288635,1.8833807,2.0610449
7.4904728,1.9536120,2.0810550
7.4506846,2.0230611,2.1010652
7.4095147,2.0917001,2.1210753
7.3669797,2.1595017,2.1410854
7.3230966,2.2264386,2.1610956
7.2778829,2.2924841,2.1811057
7.2313568,2.3576117,2.2011159
7.1835369,2.4217953,2.2211260
7.1344424,2.4850093,2.2411362
7.0840928,2.5472282,2.2611463
7.0325083,2.6084273,2.2811564
6.9797097,2.6685820,2.3011666
6.9257181,2.7276682,2.3211767
6.8705549,2.7856623,2.3411869
6.8142425,2.8425410,2.3611970
6.7568032,2.8982816,2.3812072
6.6982602,2.9528617,2.4012173
6.6386367,3.0062595,2.4212275
6.5779568,3.0584536,2.4412376
6.5162447,3.1094232,2.4612477
6.4535251,3.1591478,2.4812579
6.3898231,3.2076074,2.5012680
6.3251643,3.2547828,2.5212782
6.2595745,3.3006550,2.5412883
6.1930799,3.3452056,2.5612985
6.1257073,3.3884168,2.5813086
6.0574836,3.4302713,2.6013188
5.9884360,3.4707524,2.6213289
5.9185923,3.5098438,2.6413390
5.8479804,3.5475299,2.6613492
5.7766286,3.5837956,2.6813593
5.7045655,3.6186263,2.7013695
5.6318198,3.6520082,2.7213796
5.5584208,3.6839279,2.7413898
5.4843978,3.7143725,2.7613999
5.4097805,3.7433299,2.7814101
5.3345987,3.7707886,2.8014202
5.2588825,3.7967374,2.8214303
5.1826623,3.8211660,2.8414405
5.1059685,3.8440647,2.8614506
5.0288320,3.8654243,2.8814608
4.9512835,3.8852361,2.9014709
4.8733541,3.9034924,2.9214811
4.7950750,3.9201857,2.9414912
4.7164776,3.9353094,2.9615014
4.6375933,3.9488574,2.9815115
4.5584537,3.9608243,3.0015216
4.4790905,3.9712054,3.0215318
4.3995355,3.9799964,3.0415419
4.3198206,3.9871939,3.0615521
4.2399775,3.9927949,3.0815622
4.1600384,3.9967972,3.1015724
4.0800352,3.9991992,3.1215825
4.0000000,4.0000000,3.1415927
3.9200000,4.0000000,3.1415927
3.8400000,4.0000000,3.1415927
3.7600000,4.0000000,3.1415927
3.6800000,4.0000000,3.1415927
3.6000000,4.0000000,3.1415927
3.5200000,4.0000000,3.1415927
3.4400000,4.0000000,3.1415927
3.3600000,4.0000000,3.1415927
3.2800000,4.0000000,3.1415927
3.2000000,4.0000000,3.1415927
3.1200000,4.0000000,3.1415927
3.0400000,4.0000000,3.1415927
2.9600000,4.0000000,3.1415927
2.8800000,4.0000000,3.1415927
2.8000000,4.0000000,3.1415927
2.7200000,4.0000000,3.1415927
2.6400000,4.0000000,3.1415927
2.5600000,4.0000000,3.1415927
2.4800000,4.0000000,3.1415927
2.4000000,4.0000000,3.1415927
2.3200000,4.0000000,3.1415927
2.2400000,4.0000000,3.1415927
2.1600000,4.0000000,3.1415927
2.0800000,4.0000000,3.1415927
2.0000000,4.0000000,3.1415927
1.9200000,4.0000000,3.1415927
1.8400000,4.0000000,3.1415927
1.7600000,4.0000000,3.1415927
1.6800000,4.0000000,3.1415927
1.6000000,4.0000000,3.1415927
1.5200000,4.0000000,3.1415927
1.4400000,4.0000000,3.1415927
1.3600000,4.0000000,3.1415927
1.2800000,4.0000000,3.1415927
1.2000000,4.0000000,3.1415927
1.1200000,4.0000000,3.1415927
1.0400000,4.0000000,3.1415927
0.9600000,4.0000000,3.1415927
0.8800000,4.0000000,3.1415927
0.8000000,4.0000000,3.1415927
0.7200000,4.0000000,3.1415927
0.6400000,4.0000000,3.1415927
0.5600000,4.0000000,3.1415927
0.4800000,4.0000000,3.1415927
0.4000000,4.0000000,3.1415927
0.3200000,4.0000000,3.1415927
0.2400000,4.0000000,3.1415927
0.1600000,4.0000000,3.1415927
0.0800000,4.0000000,3.1415927
