left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-6.4235176,1.7682088,-8.0391960,2.9470146,-7.2313568,2.3576117,7.7618444
-6.4584122,1.7193631,-8.0973537,2.8656052,-7.2778829,2.2924841,7.8418836
-6.4923224,1.6698290,-8.1538707,2.7830483,-7.3230966,2.2264386,7.9219228
-6.5252348,1.6196263,-8.2087246,2.6993772,-7.3669797,2.1595017,8.0019621
-6.5571360,1.5687751,-8.2618934,2.6146252,-7.4095147,2.0917001,8.0820013
-6.5880134,1.5172958,-8.3133557,2.5288263,-7.4506846,2.0230611,8.1620406
-6.6178546,1.4652090,-8.3630910,2.4420150,-7.4904728,1.9536120,8.2420798
-6.6466476,1.4125355,-8.4110793,2.3542258,-7.5288635,1.8833807,8.3221191
-6.6743809,1.3592964,-8.4573015,2.2654941,-7.5658412,1.8123953,8.4021583
-6.7010434,1.3055131,-8.5017390,2.1758552,-7.6013912,1.7406842,8.4821975
-6.7266244,1.2512071,-8.5443740,2.0853452,-7.6354992,1.6682762,8.5622368
-6.7511137,1.1964001,-8.5851895,1.9940002,-7.6681516,1.5952002,8.6422760
-6.7745015,1.1411141,-8.6241692,1.9018568,-7.6993353,1.5214855,8.7223153
-6.7967784,1.0853712,-8.6612973,1.8089520,-7.7290379,1.4471616,8.8023545
-6.8179355,1.0291937,-8.6965591,1.7153228,-7.7572473,1.3722583,8.8823938
-6.8379643,0.9726041,-8.7299405,1.6210069,-7.7839524,1.2968055,8.9624330
-6.8568568,0.9156251,-8.7614280,1.5260419,-7.8091424,1.2208335,9.0424722
-6.8746054,0.8582795,-8.7910090,1.4304659,-7.8328072,1.1443727,9.1225115
-6.8912031,0.8005903,-8.8186718,1.3343171,-7.8549374,1.0674537,9.2025507
-6.9066431,0.7425805,-8.8444052,1.2376341,-7.8755242,0.9901073,9.2825900
-6.9209194,0.6842733,-8.8681990,1.1404555,-7.8945592,0.9123644,9.3626292
-6.9340261,0.6256922,-8.8900435,1.0428204,-7.9120348,0.8342563,9.4426684
-6.9459581,0.5668606,-8.9099302,0.9447677,-7.9279441,0.7558141,9.5227077
-6.9567105,0.5078020,-8.9278509,0.8463367,-7.9422807,0.6770693,9.6027469
-6.9662791,0.4485401,-8.9437985,0.7475668,-7.9550388,0.5980534,9.6827862
-6.9746600,0.3890986,-8.9577667,0.6484976,-7.9662134,0.5187981,9.7628254
-6.9818499,0.3295013,-8.9697499,0.5491688,-7.9757999,0.4393350,9.8428647
-6.9878459,0.2697720,-8.9797431,0.4496201,-7.9837945,0.3596961,9.9229039
-6.9926455,0.2099348,-8.9877426,0.3498913,-7.9901941,0.2799131,10.0029431
-6.9962470,0.1500135,-8.9937450,0.2500225,-7.9949960,0.2000180,10.0829824
-6.9986487,0.0900321,-8.9977479,0.1500535,-7.9981983,0.1200428,10.1630216
-6.9998498,0.0300147,-8.9997497,0.0500245,-7.9997998,0.0400196,10.2430609
-6.9998498,-0.0300147,-8.9997497,-0.0500245,-7.9997998,-0.0400196,10.3231001
-6.9986487,-0.0900321,-8.9977479,-0.1500535,-7.9981983,-0.1200428,10.4031393
-6.9962470,-0.1500135,-8.9937450,-0.2500225,-7.9949960,-0.2000180,10.4831786
-6.9926455,-0.2099348,-8.9877426,-0.3498913,-7.9901941,-0.2799131,10.5632178
-6.9878459,-0.2697720,-8.9797431,-0.4496201,-7.9837945,-0.3596961,10.6432571
-6.9818499,-0.3295013,-8.9697499,-0.5491688,-7.9757999,-0.4393350,10.7232963
-6.9746600,-0.3890986,-8.9577667,-0.6484976,-7.9662134,-0.5187981,10.8033356
-6.9662791,-0.4485401,-8.9437985,-0.7475668,-7.9550388,-0.5980534,10.8833748
-6.9567105,-0.5078020,-8.9278509,-0.8463367,-7.9422807,-0.6770693,10.9634140
-6.9459581,-0.5668606,-8.9099302,-0.9447677,-7.9279441,-0.7558141,11.0434533
-6.9340261,-0.6256922,-8.8900435,-1.0428204,-7.9120348,-0.8342563,11.1234925
-6.9209194,-0.6842733,-8.8681990,-1.1404555,-7.8945592,-0.9123644,11.2035318
-6.9066431,-0.7425805,-8.8444052,-1.2376341,-7.8755242,-0.9901073,11.2835710
-6.8912031,-0.8005903,-8.8186718,-1.3343171,-7.8549374,-1.0674537,11.3636102
-6.8746054,-0.8582795,-8.7910090,-1.4304659,-7.8328072,-1.1443727,11.4436495
-6.8568568,-0.9156251,-8.7614280,-1.5260419,-7.8091424,-1.2208335,11.5236887
-6.8379643,-0.9726041,-8.7299405,-1.6210069,-7.7839524,-1.2968055,11.6037280
-6.8179355,-1.0291937,-8.6965591,-1.7153228,-7.7572473,-1.3722583,11.6837672
-6.7967784,-1.0853712,-8.6612973,-1.8089520,-7.7290379,-1.4471616,11.7638065
-6.7745015,-1.1411141,-8.6241692,-1.9018568,-7.6993353,-1.5214855,11.8438457
-6.7511137,-1.1964001,-8.5851895,-1.9940002,-7.6681516,-1.5952002,11.9238849
-6.7266244,-1.2512071,-8.5443740,-2.0853452,-7.6354992,-1.6682762,12.0039242
-6.7010434,-1.3055131,-8.5017390,-2.1758552,-7.6013912,-1.7406842,12.0839634
-6.6743809,-1.3592964,-8.4573015,-2.2654941,-7.5658412,-1.8123953,12.1640027
-6.6466476,-1.4125355,-8.4110793,-2.3542258,-7.5288635,-1.8833807,12.2440419
-6.6178546,-1.4652090,-8.3630910,-2.4420150,-7.4904728,-1.9536120,12.3240811
-6.5880134,-1.5172958,-8.3133557,-2.5288263,-7.4506846,-2.0230611,12.4041204
