log_path,log_name,lookahead_distance_m,sample_count,duration_s,trim_start_s,trim_end_s,raw_sample_count,raw_duration_s,evaluation_scope,mean_abs_e_y_m,p95_abs_e_y_m,max_abs_e_y_m,mean_abs_e_y_cm,p95_abs_e_y_cm,max_abs_e_y_cm,pass_mean_target,pass_max_target,mean_abs_e_psi_deg,p95_abs_e_psi_deg,max_abs_e_psi_deg,pass_mean_heading_target,pass_max_heading_target,steering_rms_deg,steering_rate_rms_deg_s,steering_rate_p95_deg_s,steering_rate_max_deg_s,mean_abs_delta_cmd_deg,p95_abs_delta_cmd_deg,max_abs_delta_cmd_deg,delta_rate_limited_count,delta_rate_limited_ratio,steering_saturation_count,steering_saturation_ratio,mean_abs_speed_error_mps,p95_abs_speed_error_mps,max_abs_speed_error_mps,speed_rms_error_mps,yaw_rate_rms_deg_s,max_abs_yaw_rate_deg_s,mean_compute_time_ms,p95_compute_time_ms,max_compute_time_ms,mean_loop_period_ms,p95_loop_period_ms,max_loop_period_ms,lane_change_reference_offset_m,lane_change_actual_final_offset_m,lane_change_overshoot_m,lane_change_overshoot_pct,lane_change_settling_time_s
/sim_ws/src/f1tenth_gym_ros/code/outputs/robustness/race_style_wide_lqr_centerline_sweep_final/lqr_v2p5/logs/lqr_v2p5_tracking.csv,lqr_v2p5_tracking,,6151,138.64406085014343,0.0,0.0,6151,138.64406085014343,full_run,0.004808552593074297,0.012766,0.030484,0.48085525930742967,1.2766,3.0484,True,True,0.7832253696726362,2.013115861081904,47.266497083994345,True,False,3.67882207585332,15.695655973791485,31.82020516623925,114.590868084633,2.7017814676183165,7.355890004897317,16.649580568706593,4,0.0006503007641033978,0,0.0,0.028774658429523654,0.2459905,0.37668499999999994,0.07634143630037253,25.263889872485368,107.59405361937715,16.11292714501707,25.891781,32.247681,22.54374973173064,32.03819990158081,247.35283851623535,,,,,
