time,ego_collision,done,x,y,theta,requested_speed,steering_angle
1779542999.584671,0,1,1.799706,0.220019,6.253799,1.500000,-0.001749
1779542999.594956,0,1,1.814700,0.219605,6.254117,1.500000,-0.001749
1779542999.604832,0,1,1.829695,0.219220,6.254642,1.500000,-0.001749
1779542999.614324,0,1,1.844690,0.218835,6.255007,1.500000,-0.001749
1779542999.624562,0,1,1.859686,0.218476,6.255557,1.500000,-0.001655
1779542999.634738,0,1,1.874681,0.218112,6.255936,1.500000,-0.001655
1779542999.644454,0,1,1.889678,0.217772,6.256494,1.500000,-0.001655
1779542999.654687,0,1,1.904674,0.217427,6.256879,1.500000,-0.003757
1779542999.664528,0,1,1.919670,0.217103,6.257440,1.500000,-0.003757
1779542999.674607,0,1,1.934666,0.216774,6.257826,1.500000,-0.003757
1779542999.684534,0,1,1.949663,0.216466,6.258388,1.500000,-0.005042
1779542999.694834,0,1,1.964660,0.216151,6.258775,1.500000,-0.005042
1779542999.704306,0,1,1.979657,0.215858,6.259338,1.500000,-0.005042
1779542999.714820,0,1,1.994654,0.215559,6.259725,1.500000,-0.006555
1779542999.724791,0,1,2.009652,0.215280,6.260288,1.500000,-0.006555
1779542999.734664,0,1,2.024648,0.214970,6.260399,1.500000,-0.007542
1779542999.744747,0,1,2.039644,0.214592,6.259847,1.500000,-0.007542
1779542999.754892,0,1,2.054638,0.214187,6.259231,1.500000,-0.007542
1779542999.764705,0,1,2.069631,0.213735,6.258322,1.500000,-0.008966
1779542999.774323,0,1,2.084624,0.213270,6.257528,1.500000,-0.008966
1779542999.785079,0,1,2.099616,0.212768,6.256528,1.500000,-0.010251
1779542999.795307,0,1,2.114607,0.212259,6.255687,1.500000,-0.010251
1779542999.804425,0,1,2.129597,0.211717,6.254662,1.500000,-0.010251
1779542999.814764,0,1,2.144587,0.211172,6.253807,1.500000,-0.010119
1779542999.824606,0,1,2.159576,0.210597,6.252773,1.500000,-0.010119
1779542999.834656,0,1,2.174565,0.210020,6.251913,1.500000,-0.008987
1779542999.844836,0,1,2.189553,0.209414,6.250877,1.500000,-0.008987
1779542999.854749,0,1,2.204541,0.208807,6.250015,1.500000,-0.008359
1779542999.864754,0,1,2.219527,0.208172,6.248977,1.500000,-0.008359
1779542999.874838,0,1,2.234514,0.207535,6.248115,1.500000,-0.008359
1779542999.886039,0,1,2.249499,0.206870,6.247076,1.500000,-0.007081
1779542999.894967,0,1,2.264484,0.206204,6.246214,1.500000,-0.007081
1779542999.904942,0,1,2.279468,0.205511,6.245175,1.500000,-0.005887
1779542999.915111,0,1,2.294452,0.204817,6.244312,1.500000,-0.005887
1779542999.924590,0,1,2.309435,0.204094,6.243273,1.500000,-0.005887
1779542999.934916,0,1,2.324417,0.203371,6.242410,1.500000,-0.003777
1779542999.944879,0,1,2.339398,0.202621,6.241371,1.500000,-0.003777
1779542999.954385,0,1,2.354381,0.201894,6.240785,1.500000,-0.003195
1779542999.964678,0,1,2.369366,0.201228,6.240862,1.500000,-0.003195
1779542999.974381,0,1,2.384352,0.200582,6.241001,1.500000,-0.003195
1779542999.984550,0,1,2.399340,0.199976,6.241435,1.500000,-0.001116
1779542999.994642,0,1,2.414328,0.199377,6.241753,1.500000,-0.001116
1779543000.004562,0,1,2.429317,0.198807,6.242278,1.500000,-0.000774
1779543000.014776,0,1,2.444306,0.198237,6.242643,1.500000,-0.000774
1779543000.025016,0,1,2.459296,0.197691,6.243193,1.500000,-0.000980
1779543000.034743,0,1,2.474286,0.197143,6.243573,1.500000,-0.000980
1779543000.044416,0,1,2.489277,0.196617,6.244131,1.500000,-0.000980
1779543000.054608,0,1,2.504268,0.196086,6.244515,1.500000,-0.002805
1779543000.064543,0,1,2.519259,0.195577,6.245076,1.500000,-0.002805
1779543000.074685,0,1,2.534250,0.195063,6.245462,1.500000,-0.003671
1779543000.084798,0,1,2.549242,0.194569,6.246024,1.500000,-0.003671
1779543000.094572,0,1,2.564234,0.194070,6.246411,1.500000,-0.005077
1779543000.104789,0,1,2.579226,0.193591,6.246974,1.500000,-0.005077
1779543000.114648,0,1,2.594218,0.193106,6.247362,1.500000,-0.005927
1779543000.125269,0,1,2.609211,0.192642,6.247925,1.500000,-0.005927
1779543000.134375,0,1,2.624203,0.192147,6.248035,1.500000,-0.005927
1779543000.144509,0,1,2.639192,0.191584,6.247483,1.500000,-0.007381
1779543000.154882,0,1,2.654181,0.190993,6.246868,1.500000,-0.007381
1779543000.164906,0,1,2.669167,0.190356,6.245958,1.500000,-0.008637
1779543000.174701,0,1,2.684153,0.189705,6.245164,1.500000,-0.008637
1779543000.184937,0,1,2.699137,0.189018,6.244164,1.500000,-0.009463
1779543000.194441,0,1,2.714121,0.188323,6.243323,1.500000,-0.009463
1779543000.205153,0,1,2.729103,0.187597,6.242298,1.500000,-0.009463
1779543000.214789,0,1,2.744086,0.186866,6.241443,1.500000,-0.008220
1779543000.224268,0,1,2.759066,0.186106,6.240409,1.500000,-0.008220
1779543000.234975,0,1,2.774047,0.185344,6.239550,1.500000,-0.007010
1779543000.244852,0,1,2.789026,0.184553,6.238513,1.500000,-0.007010
1779543000.254565,0,1,2.804005,0.183760,6.237651,1.500000,-0.006343
1779543000.264699,0,1,2.818983,0.182939,6.236614,1.500000,-0.006343
1779543000.274940,0,1,2.833960,0.182117,6.235751,1.500000,-0.004997
1779543000.284570,0,1,2.848936,0.181267,6.234713,1.500000,-0.004997
1779543000.294626,0,1,2.863913,0.180441,6.234127,1.500000,-0.003614
1779543000.304615,0,1,2.878894,0.179676,6.234204,1.500000,-0.003614
1779543000.314722,0,1,2.893875,0.178931,6.234344,1.500000,-0.003097
1779543000.324722,0,1,2.908858,0.178225,6.234778,1.500000,-0.003097
1779543000.334516,0,1,2.923842,0.177526,6.235096,1.500000,-0.003097
1779543000.344553,0,1,2.938827,0.176856,6.235621,1.500000,-0.002551
1779543000.354920,0,1,2.953812,0.176186,6.235986,1.500000,-0.002551
1779543000.364518,0,1,2.968798,0.175541,6.236536,1.500000,-0.002010
1779543000.374563,0,1,2.983784,0.174893,6.236915,1.500000,-0.002010
1779543000.384470,0,1,2.998771,0.174267,6.237473,1.500000,-0.002858
1779543000.394491,0,1,3.013758,0.173637,6.237858,1.500000,-0.002858
1779543000.404931,0,1,3.028746,0.173028,6.238419,1.500000,-0.004116
1779543000.414653,0,1,3.043733,0.172413,6.238805,1.500000,-0.004116
1779543000.424670,0,1,3.058721,0.171820,6.239367,1.500000,-0.005026
1779543000.434999,0,1,3.073709,0.171221,6.239754,1.500000,-0.005026
1779543000.444671,0,1,3.088698,0.170642,6.240317,1.500000,-0.006755
1779543000.454696,0,1,3.103687,0.170058,6.240704,1.500000,-0.006755
1779543000.464761,0,1,3.118676,0.169494,6.241267,1.500000,-0.006755
1779543000.475007,0,1,3.133664,0.168899,6.241378,1.500000,-0.007752
1779543000.484724,0,1,3.148650,0.168236,6.240826,1.500000,-0.007752
1779543000.494340,0,1,3.163634,0.167545,6.240210,1.500000,-0.008954
1779543000.504739,0,1,3.178616,0.166808,6.239301,1.500000,-0.008954
1779543000.514772,0,1,3.193597,0.166058,6.238507,1.500000,-0.009901
1779543000.524719,0,1,3.208576,0.165271,6.237507,1.500000,-0.009901
1779543000.534742,0,1,3.223555,0.164477,6.236666,1.500000,-0.009901
1779543000.544606,0,1,3.238532,0.163650,6.235641,1.500000,-0.009901
1779543000.554908,0,1,3.253509,0.162820,6.234786,1.500000,-0.009074
1779543000.564706,0,1,3.268485,0.161961,6.233752,1.500000,-0.009074
1779543000.574757,0,1,3.283460,0.161098,6.232892,1.500000,-0.007911
1779543000.585026,0,1,3.298433,0.160208,6.231856,1.500000,-0.007911
1779543000.597581,0,1,3.313407,0.159315,6.230994,1.500000,-0.007911
1779543000.604940,0,1,3.328379,0.158395,6.229956,1.500000,-0.007911
1779543000.616483,0,1,3.343350,0.157473,6.229094,1.500000,-0.006420
1779543000.624837,0,1,3.358320,0.156523,6.228055,1.500000,-0.006420
1779543000.634824,0,1,3.373290,0.155573,6.227193,1.500000,-0.004317
1779543000.644786,0,1,3.388258,0.154595,6.226154,1.500000,-0.004317
1779543000.654761,0,1,3.403228,0.153640,6.225568,1.500000,-0.004317
1779543000.664515,0,1,3.418201,0.152746,6.225645,1.500000,-0.004317
1779543000.674868,0,1,3.433176,0.151873,6.225785,1.500000,-0.002017
1779543000.684780,0,1,3.448152,0.151039,6.226218,1.500000,-0.002017
1779543000.694550,0,1,3.463129,0.150211,6.226537,1.500000,-0.000530
1779543000.704664,0,1,3.478108,0.149413,6.227061,1.500000,-0.000530
1779543000.715017,0,1,3.493087,0.148615,6.227427,1.500000,-0.000125
1779543000.724890,0,1,3.508067,0.147842,6.227976,1.500000,-0.000125
1779543000.734725,0,1,3.523047,0.147065,6.228356,1.500000,-0.000620
1779543000.744820,0,1,3.538028,0.146311,6.228914,1.500000,-0.000620
1779543000.755336,0,1,3.553009,0.145553,6.229298,1.500000,-0.000620
1779543000.764931,0,1,3.567991,0.144816,6.229859,1.500000,-0.000620
1779543000.774856,0,1,3.582972,0.144073,6.230245,1.500000,-0.003160
1779543000.784423,0,1,3.597955,0.143351,6.230808,1.500000,-0.003160
1779543000.794873,0,1,3.612937,0.142624,6.231195,1.500000,-0.003160
1779543000.804659,0,1,3.627921,0.141917,6.231757,1.500000,-0.004662
1779543000.814661,0,1,3.642904,0.141204,6.232145,1.500000,-0.004662
1779543000.824386,0,1,3.657888,0.140512,6.232708,1.500000,-0.004662
1779543000.834723,0,1,3.672871,0.139813,6.233095,1.500000,-0.004662
1779543000.844872,0,1,3.687856,0.139136,6.233659,1.500000,-0.006304
1779543000.854661,0,1,3.702840,0.138451,6.234046,1.500000,-0.006304
1779543000.864358,0,1,3.717826,0.137788,6.234610,1.500000,-0.007573
1779543000.874907,0,1,3.732810,0.137093,6.234720,1.500000,-0.007573
1779543000.884910,0,1,3.747790,0.136331,6.234168,1.500000,-0.008581
1779543000.894683,0,1,3.762769,0.135541,6.233553,1.500000,-0.008581
1779543000.904866,0,1,3.777746,0.134704,6.232643,1.500000,-0.008581
1779543000.914988,0,1,3.792722,0.133854,6.231850,1.500000,-0.010107
1779543000.924630,0,1,3.807696,0.132967,6.230850,1.500000,-0.010107
1779543000.934806,0,1,3.822669,0.132073,6.230009,1.500000,-0.010107
1779543000.944287,0,1,3.837640,0.131147,6.228983,1.500000,-0.009749
1779543000.954882,0,1,3.852612,0.130218,6.228128,1.500000,-0.009749
1779543000.964822,0,1,3.867581,0.129258,6.227095,1.500000,-0.009749
1779543000.974416,0,1,3.882550,0.128296,6.226235,1.500000,-0.007929
1779543000.984316,0,1,3.897517,0.127306,6.225198,1.500000,-0.007929
1779543000.994967,0,1,3.912484,0.126314,6.224337,1.500000,-0.007929
1779543001.004398,0,1,3.927450,0.125294,6.223299,1.500000,-0.006266
1779543001.014672,0,1,3.942415,0.124272,6.222437,1.500000,-0.006266
1779543001.024796,0,1,3.957378,0.123223,6.221398,1.500000,-0.006266
1779543001.034985,0,1,3.972341,0.122173,6.220535,1.500000,-0.004142
1779543001.044396,0,1,3.987302,0.121095,6.219497,1.500000,-0.004142
1779543001.054661,0,1,4.002265,0.120041,6.218911,1.500000,-0.004142
1779543001.064263,0,1,4.017232,0.119047,6.218987,1.500000,-0.002450
1779543001.074770,0,1,4.032201,0.118074,6.219127,1.500000,-0.002450
1779543001.084610,0,1,4.047172,0.117141,6.219561,1.500000,-0.001637
1779543001.094804,0,1,4.062143,0.116213,6.219879,1.500000,-0.001637
1779543001.104597,0,1,4.077116,0.115316,6.220404,1.500000,-0.000169
1779543001.114947,0,1,4.092089,0.114418,6.220769,1.500000,-0.000169
1779543001.124809,0,1,4.107064,0.113545,6.221319,1.500000,-0.000334
1779543001.134365,0,1,4.122038,0.112669,6.221699,1.500000,-0.000334
1779543001.144819,0,1,4.137014,0.111815,6.222257,1.500000,-0.000967
1779543001.155114,0,1,4.151989,0.110957,6.222641,1.500000,-0.000967
1779543001.164739,0,1,4.166966,0.110120,6.223202,1.500000,-0.001983
1779543001.174719,0,1,4.181942,0.109277,6.223588,1.500000,-0.001983
1779543001.184787,0,1,4.196920,0.108456,6.224150,1.500000,-0.003313
1779543001.194789,0,1,4.211897,0.107629,6.224537,1.500000,-0.003313
1779543001.204610,0,1,4.226875,0.106822,6.225100,1.500000,-0.003313
1779543001.214349,0,1,4.241853,0.106009,6.225487,1.500000,-0.004191
1779543001.224725,0,1,4.256832,0.105218,6.226051,1.500000,-0.004191
1779543001.234694,0,1,4.271811,0.104419,6.226438,1.500000,-0.005089
1779543001.244797,0,1,4.286791,0.103642,6.227001,1.500000,-0.005089
1779543001.254727,0,1,4.301770,0.102858,6.227389,1.500000,-0.006002
1779543001.264683,0,1,4.316751,0.102095,6.227952,1.500000,-0.006002
1779543001.274841,0,1,4.331730,0.101300,6.228063,1.500000,-0.006941
1779543001.284662,0,1,4.346705,0.100438,6.227511,1.500000,-0.006941
1779543001.294677,0,1,4.361679,0.099548,6.226895,1.500000,-0.007926
1779543001.304723,0,1,4.376649,0.098612,6.225986,1.500000,-0.007926
1779543001.314428,0,1,4.391619,0.097662,6.225192,1.500000,-0.007926
1779543001.324826,0,1,4.406587,0.096676,6.224192,1.500000,-0.009066
1779543001.334605,0,1,4.421554,0.095682,6.223351,1.500000,-0.009066
1779543001.344487,0,1,4.436519,0.094657,6.222326,1.500000,-0.008390
1779543001.354340,0,1,4.451483,0.093627,6.221471,1.500000,-0.008390
1779543001.364743,0,1,4.466446,0.092568,6.220437,1.500000,-0.007061
1779543001.374783,0,1,4.481408,0.091507,6.219578,1.500000,-0.007061
1779543001.384680,0,1,4.496369,0.090417,6.218541,1.500000,-0.005752
1779543001.394965,0,1,4.511329,0.089325,6.217679,1.500000,-0.005752
1779543001.405019,0,1,4.526287,0.088205,6.216642,1.500000,-0.004529
1779543001.414562,0,1,4.541245,0.087084,6.215779,1.500000,-0.004529
1779543001.424349,0,1,4.556201,0.085935,6.214741,1.500000,-0.004529
1779543001.434873,0,1,4.571159,0.084810,6.214155,1.500000,-0.002311
1779543001.444757,0,1,4.586121,0.083746,6.214232,1.500000,-0.002311
1779543001.454862,0,1,4.601084,0.082702,6.214372,1.500000,-0.001133
1779543001.464694,0,1,4.616051,0.081697,6.214806,1.500000,-0.001133
1779543001.475120,0,1,4.631018,0.080698,6.215124,1.500000,0.000394
1779543001.484906,0,1,4.645986,0.079730,6.215649,1.500000,0.000394
1779543001.494801,0,1,4.660955,0.078761,6.216014,1.500000,0.000394
1779543001.504873,0,1,4.675925,0.077816,6.216564,1.500000,0.000494
1779543001.514843,0,1,4.690895,0.076869,6.216943,1.500000,0.000494
1779543001.524480,0,1,4.705867,0.075944,6.217501,1.500000,-0.000174
1779543001.534882,0,1,4.720838,0.075015,6.217886,1.500000,-0.000174
1779543001.544828,0,1,4.735810,0.074107,6.218447,1.500000,-0.000174
1779543001.555022,0,1,4.750782,0.073193,6.218833,1.500000,-0.001412
1779543001.564824,0,1,4.765756,0.072300,6.219395,1.500000,-0.001412
1779543001.574593,0,1,4.780729,0.071402,6.219782,1.500000,-0.002227
1779543001.584811,0,1,4.795703,0.070524,6.220345,1.500000,-0.002227
1779543001.595044,0,1,4.810677,0.069640,6.220732,1.500000,-0.003068
1779543001.604584,0,1,4.825652,0.068777,6.221295,1.500000,-0.003068
1779543001.614339,0,1,4.840627,0.067908,6.221683,1.500000,-0.003068
1779543001.625030,0,1,4.855603,0.067059,6.222246,1.500000,-0.004215
1779543001.636161,0,1,4.870579,0.066204,6.222634,1.500000,-0.004215
1779543001.644775,0,1,4.885555,0.065369,6.223197,1.500000,-0.004930
1779543001.654436,0,1,4.900532,0.064529,6.223585,1.500000,-0.004930
1779543001.664852,0,1,4.915509,0.063708,6.224148,1.500000,-0.004930
1779543001.674909,0,1,4.930487,0.062882,6.224536,1.500000,-0.006351
1779543001.684842,0,1,4.945465,0.062076,6.225099,1.500000,-0.006351
1779543001.694727,0,1,4.960441,0.061239,6.225210,1.500000,-0.007303
1779543001.704678,0,1,4.975414,0.060334,6.224657,1.500000,-0.007303
1779543001.714818,0,1,4.990385,0.059401,6.224042,1.500000,-0.008256
1779543001.724700,0,1,5.005353,0.058423,6.223133,1.500000,-0.008256
1779543001.734593,0,1,5.020320,0.057430,6.222339,1.500000,-0.008256
1779543001.744792,0,1,5.035285,0.056401,6.221339,1.500000,-0.009440
1779543001.754642,0,1,5.050249,0.055365,6.220498,1.500000,-0.009440
1779543001.764633,0,1,5.065211,0.054296,6.219473,1.500000,-0.008596
1779543001.774822,0,1,5.080173,0.053224,6.218618,1.500000,-0.008596
1779543001.784809,0,1,5.095132,0.052122,6.217584,1.500000,-0.007405
1779543001.794919,0,1,5.110091,0.051018,6.216725,1.500000,-0.007405
1779543001.804643,0,1,5.125049,0.049886,6.215688,1.500000,-0.007405
1779543001.814829,0,1,5.140006,0.048751,6.214826,1.500000,-0.004763
1779543001.824757,0,1,5.154961,0.047589,6.213789,1.500000,-0.004763
1779543001.834848,0,1,5.169917,0.046450,6.213203,1.500000,-0.004763
1779543001.845848,0,1,5.184878,0.045371,6.213280,1.500000,-0.002679
1779543001.854944,0,1,5.199841,0.044313,6.213420,1.500000,-0.002679
1779543001.864597,0,1,5.214806,0.043294,6.213854,1.500000,-0.002679
1779543001.875683,0,1,5.229772,0.042282,6.214173,1.500000,-0.000471
1779543001.884643,0,1,5.244740,0.041299,6.214697,1.500000,-0.000471
1779543001.894621,0,1,5.259708,0.040316,6.215063,1.500000,-0.000471
